
Camera index: 1
Total frame number: 74118.0
Processing frame: 0
Elapsed time: 1.7642974853515625e-05s
Processing frame: 2000
Elapsed time: 95.36997103691101s
Processing frame: 4000
Elapsed time: 193.2001507282257s
Processing frame: 6000
Elapsed time: 289.99787878990173s
Processing frame: 8000
Elapsed time: 379.81183218955994s
Processing frame: 10000
Elapsed time: 477.597793340683s
Processing frame: 12000
Elapsed time: 569.2704672813416s
Processing frame: 14000
Elapsed time: 664.2260501384735s
Processing frame: 16000
Elapsed time: 760.3465569019318s
Processing frame: 18000
Elapsed time: 854.8339598178864s
Processing frame: 20000
Elapsed time: 947.4907081127167s
Processing frame: 22000
Elapsed time: 1043.2387232780457s
Processing frame: 24000
Elapsed time: 1140.0402662754059s
Processing frame: 26000
Elapsed time: 1229.8651864528656s
Processing frame: 28000
Elapsed time: 1317.254453420639s
Processing frame: 30000
Elapsed time: 1406.1624639034271s
Processing frame: 32000
Elapsed time: 1488.6847131252289s
Processing frame: 34000
Elapsed time: 1571.7365770339966s
Processing frame: 36000
Elapsed time: 1658.19371509552s
Processing frame: 38000
Elapsed time: 1750.318370103836s
Processing frame: 40000
Elapsed time: 1842.8553867340088s
Processing frame: 42000
Elapsed time: 1933.579866886139s
Processing frame: 44000
Elapsed time: 2023.2117516994476s
Processing frame: 46000
Elapsed time: 2113.404066324234s
Processing frame: 48000
Elapsed time: 2191.505205631256s
Processing frame: 50000
Elapsed time: 2285.3507175445557s
Processing frame: 52000
Elapsed time: 2379.9100291728973s
Processing frame: 54000
Elapsed time: 2470.5471906661987s
Processing frame: 56000
Elapsed time: 2560.610949277878s
Processing frame: 58000
Elapsed time: 2654.0429363250732s
Processing frame: 60000
Elapsed time: 2744.466701745987s
Processing frame: 62000
Elapsed time: 2844.532778978348s
Processing frame: 64000
Elapsed time: 2941.0204648971558s
Processing frame: 66000
Elapsed time: 3032.1525151729584s
Processing frame: 68000
Elapsed time: 3124.2614917755127s
Processing frame: 70000
Elapsed time: 3219.3250403404236s
Processing frame: 72000
Elapsed time: 3308.235815525055s
Processing frame: 74000
Elapsed time: 3391.9967589378357s
