
Camera index: 2
Total frame number: 94278.0
Processing frame: 0
Elapsed time: 2.5510787963867188e-05s
Processing frame: 2000
Elapsed time: 96.1993796825409s
Processing frame: 4000
Elapsed time: 194.3508539199829s
Processing frame: 6000
Elapsed time: 291.44659543037415s
Processing frame: 8000
Elapsed time: 388.1956260204315s
Processing frame: 10000
Elapsed time: 486.9579248428345s
Processing frame: 12000
Elapsed time: 588.3100271224976s
Processing frame: 14000
Elapsed time: 685.4147260189056s
Processing frame: 16000
Elapsed time: 785.2546770572662s
Processing frame: 18000
Elapsed time: 885.6463832855225s
Processing frame: 20000
Elapsed time: 992.8045847415924s
Processing frame: 22000
Elapsed time: 1098.0282859802246s
Processing frame: 24000
Elapsed time: 1199.1858859062195s
Processing frame: 26000
Elapsed time: 1296.5749669075012s
Processing frame: 28000
Elapsed time: 1393.325289964676s
Processing frame: 30000
Elapsed time: 1496.7221233844757s
Processing frame: 32000
Elapsed time: 1597.015396118164s
Processing frame: 34000
Elapsed time: 1692.6162321567535s
Processing frame: 36000
Elapsed time: 1782.1489703655243s
Processing frame: 38000
Elapsed time: 1880.8639402389526s
Processing frame: 40000
Elapsed time: 1979.612741470337s
Processing frame: 42000
Elapsed time: 2077.0598475933075s
Processing frame: 44000
Elapsed time: 2174.856689453125s
Processing frame: 46000
Elapsed time: 2270.2289440631866s
Processing frame: 48000
Elapsed time: 2369.238982439041s
Processing frame: 50000
Elapsed time: 2467.8890719413757s
Processing frame: 52000
Elapsed time: 2567.501904964447s
Processing frame: 54000
Elapsed time: 2668.421117067337s
Processing frame: 56000
Elapsed time: 2767.341195821762s
Processing frame: 58000
Elapsed time: 2870.5613734722137s
Processing frame: 60000
Elapsed time: 2965.318026304245s
Processing frame: 62000
Elapsed time: 3069.539340734482s
Processing frame: 64000
Elapsed time: 3167.938973426819s
Processing frame: 66000
Elapsed time: 3267.950996398926s
Processing frame: 68000
Elapsed time: 3360.6409730911255s
Processing frame: 70000
Elapsed time: 3462.1697573661804s
Processing frame: 72000
Elapsed time: 3562.5915157794952s
Processing frame: 74000
Elapsed time: 3664.409759759903s
Processing frame: 76000
Elapsed time: 3767.154973745346s
Processing frame: 78000
Elapsed time: 3864.191826105118s
Processing frame: 80000
Elapsed time: 3964.5949771404266s
Processing frame: 82000
Elapsed time: 4057.986960887909s
Processing frame: 84000
Elapsed time: 4158.549585580826s
Processing frame: 86000
Elapsed time: 4252.02409863472s
Processing frame: 88000
Elapsed time: 4348.437411308289s
Processing frame: 90000
Elapsed time: 4444.584954738617s
Processing frame: 92000
Elapsed time: 4540.299737453461s
Processing frame: 94000
Elapsed time: 4636.342966556549s
