
Camera index: 2
Total frame number: 65229.0
Processing frame: 0
Elapsed time: 1.52587890625e-05s
Processing frame: 2000
Elapsed time: 35.450239181518555s
Processing frame: 4000
Elapsed time: 70.09726643562317s
Processing frame: 6000
Elapsed time: 104.4767918586731s
Processing frame: 8000
Elapsed time: 139.0019495487213s
Processing frame: 10000
Elapsed time: 174.01819014549255s
Processing frame: 12000
Elapsed time: 208.9874656200409s
Processing frame: 14000
Elapsed time: 244.32224369049072s
Processing frame: 16000
Elapsed time: 279.6024549007416s
Processing frame: 18000
Elapsed time: 314.7723243236542s
Processing frame: 20000
Elapsed time: 351.1809558868408s
Processing frame: 22000
Elapsed time: 386.88421177864075s
Processing frame: 24000
Elapsed time: 422.8328368663788s
Processing frame: 26000
Elapsed time: 458.75949454307556s
Processing frame: 28000
Elapsed time: 494.4574785232544s
Processing frame: 30000
Elapsed time: 530.6924631595612s
Processing frame: 32000
Elapsed time: 566.5865411758423s
Processing frame: 34000
Elapsed time: 602.9751086235046s
Processing frame: 36000
Elapsed time: 638.7724952697754s
Processing frame: 38000
Elapsed time: 674.2965512275696s
Processing frame: 40000
Elapsed time: 709.2099726200104s
Processing frame: 42000
Elapsed time: 744.3409101963043s
Processing frame: 44000
Elapsed time: 778.9800369739532s
Processing frame: 46000
Elapsed time: 813.8406097888947s
Processing frame: 48000
Elapsed time: 848.9136106967926s
Processing frame: 50000
Elapsed time: 884.5082957744598s
Processing frame: 52000
Elapsed time: 919.5151567459106s
Processing frame: 54000
Elapsed time: 954.5728185176849s
Processing frame: 56000
Elapsed time: 989.6742436885834s
Processing frame: 58000
Elapsed time: 1024.436054944992s
Processing frame: 60000
Elapsed time: 1059.6777181625366s
Processing frame: 62000
Elapsed time: 1094.8955779075623s
Processing frame: 64000
Elapsed time: 1130.2199983596802s
