
Camera index: 2
Total frame number: 70506.0
Processing frame: 0
Elapsed time: 1.5020370483398438e-05s
Processing frame: 2000
Elapsed time: 35.50146245956421s
Processing frame: 4000
Elapsed time: 70.29648542404175s
Processing frame: 6000
Elapsed time: 105.11250472068787s
Processing frame: 8000
Elapsed time: 140.05468678474426s
Processing frame: 10000
Elapsed time: 174.9673502445221s
Processing frame: 12000
Elapsed time: 210.09628915786743s
Processing frame: 14000
Elapsed time: 245.23210072517395s
Processing frame: 16000
Elapsed time: 280.3418884277344s
Processing frame: 18000
Elapsed time: 315.35734581947327s
Processing frame: 20000
Elapsed time: 350.5631444454193s
Processing frame: 22000
Elapsed time: 385.53223490715027s
Processing frame: 24000
Elapsed time: 420.6515073776245s
Processing frame: 26000
Elapsed time: 455.51607942581177s
Processing frame: 28000
Elapsed time: 490.0733530521393s
Processing frame: 30000
Elapsed time: 525.1473138332367s
Processing frame: 32000
Elapsed time: 560.1362905502319s
Processing frame: 34000
Elapsed time: 595.1062250137329s
Processing frame: 36000
Elapsed time: 629.7706408500671s
Processing frame: 38000
Elapsed time: 664.1997246742249s
Processing frame: 40000
Elapsed time: 698.7338998317719s
Processing frame: 42000
Elapsed time: 733.6465270519257s
Processing frame: 44000
Elapsed time: 768.4169807434082s
Processing frame: 46000
Elapsed time: 802.9878759384155s
Processing frame: 48000
Elapsed time: 837.247401714325s
Processing frame: 50000
Elapsed time: 871.5794627666473s
Processing frame: 52000
Elapsed time: 906.4134850502014s
Processing frame: 54000
Elapsed time: 941.1216521263123s
Processing frame: 56000
Elapsed time: 976.0163578987122s
Processing frame: 58000
Elapsed time: 1010.9340703487396s
Processing frame: 60000
Elapsed time: 1045.4553158283234s
Processing frame: 62000
Elapsed time: 1080.1495716571808s
Processing frame: 64000
Elapsed time: 1114.769470691681s
Processing frame: 66000
Elapsed time: 1149.3942453861237s
Processing frame: 68000
Elapsed time: 1183.7177577018738s
Processing frame: 70000
Elapsed time: 1218.1965718269348s
