
Camera index: 1
Total frame number: 87381.0
Processing frame: 0
Elapsed time: 1.5020370483398438e-05s
Processing frame: 2000
Elapsed time: 96.73861122131348s
Processing frame: 4000
Elapsed time: 208.07177901268005s
Processing frame: 6000
Elapsed time: 310.13819313049316s
Processing frame: 8000
Elapsed time: 406.7595245838165s
Processing frame: 10000
Elapsed time: 497.9796164035797s
Processing frame: 12000
Elapsed time: 595.2861275672913s
Processing frame: 14000
Elapsed time: 698.4408066272736s
Processing frame: 16000
Elapsed time: 801.3625681400299s
Processing frame: 18000
Elapsed time: 903.6198861598969s
Processing frame: 20000
Elapsed time: 1007.7071452140808s
Processing frame: 22000
Elapsed time: 1106.871353149414s
Processing frame: 24000
Elapsed time: 1212.2174377441406s
Processing frame: 26000
Elapsed time: 1306.834130525589s
Processing frame: 28000
Elapsed time: 1409.1609017848969s
Processing frame: 30000
Elapsed time: 1503.1619005203247s
Processing frame: 32000
Elapsed time: 1605.4527900218964s
Processing frame: 34000
Elapsed time: 1709.2033038139343s
Processing frame: 36000
Elapsed time: 1809.4290845394135s
Processing frame: 38000
Elapsed time: 1901.824506521225s
Processing frame: 40000
Elapsed time: 2000.8109781742096s
Processing frame: 42000
Elapsed time: 2097.1422832012177s
Processing frame: 44000
Elapsed time: 2194.379012107849s
Processing frame: 46000
Elapsed time: 2293.5481185913086s
Processing frame: 48000
Elapsed time: 2396.520699739456s
Processing frame: 50000
Elapsed time: 2495.2593955993652s
Processing frame: 52000
Elapsed time: 2591.1315104961395s
Processing frame: 54000
Elapsed time: 2686.544842004776s
Processing frame: 56000
Elapsed time: 2781.498028755188s
Processing frame: 58000
Elapsed time: 2879.8355119228363s
Processing frame: 60000
Elapsed time: 2979.5747792720795s
Processing frame: 62000
Elapsed time: 3080.7891137599945s
Processing frame: 64000
Elapsed time: 3178.6503715515137s
Processing frame: 66000
Elapsed time: 3283.4034197330475s
Processing frame: 68000
Elapsed time: 3381.344708919525s
Processing frame: 70000
Elapsed time: 3488.421693086624s
Processing frame: 72000
Elapsed time: 3589.067816257477s
Processing frame: 74000
Elapsed time: 3690.7313346862793s
Processing frame: 76000
Elapsed time: 3796.844347715378s
Processing frame: 78000
Elapsed time: 3902.518643140793s
Processing frame: 80000
Elapsed time: 4010.1599197387695s
Processing frame: 82000
Elapsed time: 4105.027245521545s
Processing frame: 84000
Elapsed time: 4205.888275384903s
Processing frame: 86000
Elapsed time: 4304.889790058136s
