
Camera index: 1
Total frame number: 88887.0
Processing frame: 0
Elapsed time: 1.5497207641601562e-05s
Processing frame: 2000
Elapsed time: 92.95126485824585s
Processing frame: 4000
Elapsed time: 189.01619458198547s
Processing frame: 6000
Elapsed time: 284.45363545417786s
Processing frame: 8000
Elapsed time: 382.64535570144653s
Processing frame: 10000
Elapsed time: 486.8578910827637s
Processing frame: 12000
Elapsed time: 589.5668029785156s
Processing frame: 14000
Elapsed time: 695.4735281467438s
Processing frame: 16000
Elapsed time: 791.7905282974243s
Processing frame: 18000
Elapsed time: 895.2959558963776s
Processing frame: 20000
Elapsed time: 1001.2657630443573s
Processing frame: 22000
Elapsed time: 1102.6168220043182s
Processing frame: 24000
Elapsed time: 1203.4200358390808s
Processing frame: 26000
Elapsed time: 1305.1368622779846s
Processing frame: 28000
Elapsed time: 1409.9258410930634s
Processing frame: 30000
Elapsed time: 1504.7993576526642s
Processing frame: 32000
Elapsed time: 1606.6651051044464s
Processing frame: 34000
Elapsed time: 1707.1662847995758s
Processing frame: 36000
Elapsed time: 1812.2889852523804s
Processing frame: 38000
Elapsed time: 1920.6087701320648s
Processing frame: 40000
Elapsed time: 2018.297069311142s
Processing frame: 42000
Elapsed time: 2119.6062042713165s
Processing frame: 44000
Elapsed time: 2222.8583331108093s
Processing frame: 46000
Elapsed time: 2321.6767892837524s
Processing frame: 48000
Elapsed time: 2424.3702776432037s
Processing frame: 50000
Elapsed time: 2520.1011865139008s
Processing frame: 52000
Elapsed time: 2619.832335948944s
Processing frame: 54000
Elapsed time: 2715.5273671150208s
Processing frame: 56000
Elapsed time: 2814.1089255809784s
Processing frame: 58000
Elapsed time: 2913.2732162475586s
Processing frame: 60000
Elapsed time: 3020.107532262802s
Processing frame: 62000
Elapsed time: 3116.159868955612s
Processing frame: 64000
Elapsed time: 3219.040694475174s
Processing frame: 66000
Elapsed time: 3315.377779483795s
Processing frame: 68000
Elapsed time: 3414.442988872528s
Processing frame: 70000
Elapsed time: 3517.453294992447s
Processing frame: 72000
Elapsed time: 3618.3511209487915s
Processing frame: 74000
Elapsed time: 3719.489903450012s
Processing frame: 76000
Elapsed time: 3816.2614154815674s
Processing frame: 78000
Elapsed time: 3917.4106476306915s
Processing frame: 80000
Elapsed time: 4010.136377096176s
Processing frame: 82000
Elapsed time: 4100.149614095688s
Processing frame: 84000
Elapsed time: 4201.733450889587s
Processing frame: 86000
Elapsed time: 4303.992482423782s
Processing frame: 88000
Elapsed time: 4402.819777965546s
