
Camera index: 1
Total frame number: 86259.0
Processing frame: 0
Elapsed time: 1.3113021850585938e-05s
Processing frame: 2000
Elapsed time: 35.74084424972534s
Processing frame: 4000
Elapsed time: 70.8959047794342s
Processing frame: 6000
Elapsed time: 106.06891322135925s
Processing frame: 8000
Elapsed time: 140.91962027549744s
Processing frame: 10000
Elapsed time: 175.81534838676453s
Processing frame: 12000
Elapsed time: 210.60218453407288s
Processing frame: 14000
Elapsed time: 245.30666995048523s
Processing frame: 16000
Elapsed time: 280.3241627216339s
Processing frame: 18000
Elapsed time: 315.58883118629456s
Processing frame: 20000
Elapsed time: 350.6331088542938s
Processing frame: 22000
Elapsed time: 385.5812294483185s
Processing frame: 24000
Elapsed time: 420.9268653392792s
Processing frame: 26000
Elapsed time: 455.66318798065186s
Processing frame: 28000
Elapsed time: 491.1725745201111s
Processing frame: 30000
Elapsed time: 526.607622385025s
Processing frame: 32000
Elapsed time: 562.2317056655884s
Processing frame: 34000
Elapsed time: 597.4026744365692s
Processing frame: 36000
Elapsed time: 632.533243894577s
Processing frame: 38000
Elapsed time: 668.0050406455994s
Processing frame: 40000
Elapsed time: 702.6029150485992s
Processing frame: 42000
Elapsed time: 737.6026918888092s
Processing frame: 44000
Elapsed time: 771.8060882091522s
Processing frame: 46000
Elapsed time: 806.6076974868774s
Processing frame: 48000
Elapsed time: 841.0119812488556s
Processing frame: 50000
Elapsed time: 875.4111220836639s
Processing frame: 52000
Elapsed time: 910.7766284942627s
Processing frame: 54000
Elapsed time: 945.2097673416138s
Processing frame: 56000
Elapsed time: 979.637818813324s
Processing frame: 58000
Elapsed time: 1014.7096638679504s
Processing frame: 60000
Elapsed time: 1049.3357481956482s
Processing frame: 62000
Elapsed time: 1084.106345653534s
Processing frame: 64000
Elapsed time: 1118.1747341156006s
Processing frame: 66000
Elapsed time: 1153.1678714752197s
Processing frame: 68000
Elapsed time: 1187.76398396492s
Processing frame: 70000
Elapsed time: 1222.5799007415771s
Processing frame: 72000
Elapsed time: 1257.4949159622192s
Processing frame: 74000
Elapsed time: 1292.6626336574554s
Processing frame: 76000
Elapsed time: 1327.7543549537659s
Processing frame: 78000
Elapsed time: 1362.302014350891s
Processing frame: 80000
Elapsed time: 1397.5017297267914s
Processing frame: 82000
Elapsed time: 1431.8699343204498s
Processing frame: 84000
Elapsed time: 1467.002685546875s
Processing frame: 86000
Elapsed time: 1501.7679903507233s
