
Camera index: 1
Total frame number: 93441.0
Processing frame: 0
Elapsed time: 1.8358230590820312e-05s
Processing frame: 2000
Elapsed time: 97.63152551651001s
Processing frame: 4000
Elapsed time: 194.42470455169678s
Processing frame: 6000
Elapsed time: 296.51822447776794s
Processing frame: 8000
Elapsed time: 392.5047061443329s
Processing frame: 10000
Elapsed time: 494.965535402298s
Processing frame: 12000
Elapsed time: 593.2470760345459s
Processing frame: 14000
Elapsed time: 693.9457125663757s
Processing frame: 16000
Elapsed time: 789.5446071624756s
Processing frame: 18000
Elapsed time: 889.3987073898315s
Processing frame: 20000
Elapsed time: 983.1124548912048s
Processing frame: 22000
Elapsed time: 1090.632209777832s
Processing frame: 24000
Elapsed time: 1192.902667760849s
Processing frame: 26000
Elapsed time: 1287.4420018196106s
Processing frame: 28000
Elapsed time: 1394.163438796997s
Processing frame: 30000
Elapsed time: 1494.0734498500824s
Processing frame: 32000
Elapsed time: 1598.173484802246s
Processing frame: 34000
Elapsed time: 1699.9093070030212s
Processing frame: 36000
Elapsed time: 1800.794347524643s
Processing frame: 38000
Elapsed time: 1901.2236802577972s
Processing frame: 40000
Elapsed time: 1997.045794725418s
Processing frame: 42000
Elapsed time: 2092.940773487091s
Processing frame: 44000
Elapsed time: 2184.2225952148438s
Processing frame: 46000
Elapsed time: 2286.6361038684845s
Processing frame: 48000
Elapsed time: 2380.673640012741s
Processing frame: 50000
Elapsed time: 2484.9895701408386s
Processing frame: 52000
Elapsed time: 2585.844750881195s
Processing frame: 54000
Elapsed time: 2688.401424884796s
Processing frame: 56000
Elapsed time: 2790.00089263916s
Processing frame: 58000
Elapsed time: 2892.5570344924927s
Processing frame: 60000
Elapsed time: 2995.093407392502s
Processing frame: 62000
Elapsed time: 3090.7132229804993s
Processing frame: 64000
Elapsed time: 3189.7995953559875s
Processing frame: 66000
Elapsed time: 3283.2339634895325s
Processing frame: 68000
Elapsed time: 3386.62806224823s
Processing frame: 70000
Elapsed time: 3491.8360090255737s
Processing frame: 72000
Elapsed time: 3590.341463327408s
Processing frame: 74000
Elapsed time: 3693.891368865967s
Processing frame: 76000
Elapsed time: 3792.4950337409973s
Processing frame: 78000
Elapsed time: 3891.8797776699066s
Processing frame: 80000
Elapsed time: 3989.4742193222046s
Processing frame: 82000
Elapsed time: 4083.9244241714478s
Processing frame: 84000
Elapsed time: 4183.76960682869s
Processing frame: 86000
Elapsed time: 4280.9107365608215s
Processing frame: 88000
Elapsed time: 4381.323933362961s
Processing frame: 90000
Elapsed time: 4484.188954114914s
Processing frame: 92000
Elapsed time: 4585.44233083725s
