
Camera index: 2
Total frame number: 94278.0
Processing frame: 0
Elapsed time: 1.9788742065429688e-05s
Processing frame: 2000
Elapsed time: 95.07157635688782s
Processing frame: 4000
Elapsed time: 191.76713967323303s
Processing frame: 6000
Elapsed time: 287.3200423717499s
Processing frame: 8000
Elapsed time: 382.88010454177856s
Processing frame: 10000
Elapsed time: 480.2830307483673s
Processing frame: 12000
Elapsed time: 579.8227438926697s
Processing frame: 14000
Elapsed time: 675.5523533821106s
Processing frame: 16000
Elapsed time: 773.6608755588531s
Processing frame: 18000
Elapsed time: 872.3049852848053s
Processing frame: 20000
Elapsed time: 977.2869019508362s
Processing frame: 22000
Elapsed time: 1080.6822617053986s
Processing frame: 24000
Elapsed time: 1180.1005365848541s
Processing frame: 26000
Elapsed time: 1276.0685160160065s
Processing frame: 28000
Elapsed time: 1371.0877883434296s
Processing frame: 30000
Elapsed time: 1472.273719549179s
Processing frame: 32000
Elapsed time: 1570.7131388187408s
Processing frame: 34000
Elapsed time: 1664.5039293766022s
Processing frame: 36000
Elapsed time: 1752.2943737506866s
Processing frame: 38000
Elapsed time: 1848.6081190109253s
Processing frame: 40000
Elapsed time: 1945.1161019802094s
Processing frame: 42000
Elapsed time: 2039.9419033527374s
Processing frame: 44000
Elapsed time: 2134.9309508800507s
Processing frame: 46000
Elapsed time: 2227.892610311508s
Processing frame: 48000
Elapsed time: 2324.2234785556793s
Processing frame: 50000
Elapsed time: 2420.0879878997803s
Processing frame: 52000
Elapsed time: 2517.0377509593964s
Processing frame: 54000
Elapsed time: 2614.9580614566803s
Processing frame: 56000
Elapsed time: 2711.0958845615387s
Processing frame: 58000
Elapsed time: 2812.735177755356s
Processing frame: 60000
Elapsed time: 2906.135721683502s
Processing frame: 62000
Elapsed time: 3009.122895717621s
Processing frame: 64000
Elapsed time: 3105.9365804195404s
Processing frame: 66000
Elapsed time: 3204.075320482254s
Processing frame: 68000
Elapsed time: 3295.425510406494s
Processing frame: 70000
Elapsed time: 3395.5019800662994s
Processing frame: 72000
Elapsed time: 3494.442951440811s
Processing frame: 74000
Elapsed time: 3594.919806241989s
Processing frame: 76000
Elapsed time: 3697.043991804123s
Processing frame: 78000
Elapsed time: 3793.2024977207184s
Processing frame: 80000
Elapsed time: 3892.2917227745056s
Processing frame: 82000
Elapsed time: 3984.826657772064s
Processing frame: 84000
Elapsed time: 4084.492492198944s
Processing frame: 86000
Elapsed time: 4177.751085519791s
Processing frame: 88000
Elapsed time: 4274.344195604324s
Processing frame: 90000
Elapsed time: 4370.50586938858s
Processing frame: 92000
Elapsed time: 4466.578298091888s
Processing frame: 94000
Elapsed time: 4562.488725662231s
