
Camera index: 2
Total frame number: 94725.0
Processing frame: 0
Elapsed time: 1.5974044799804688e-05s
Processing frame: 2000
Elapsed time: 93.38916063308716s
Processing frame: 4000
Elapsed time: 191.5825173854828s
Processing frame: 6000
Elapsed time: 288.18857049942017s
Processing frame: 8000
Elapsed time: 382.6249988079071s
Processing frame: 10000
Elapsed time: 479.5984797477722s
Processing frame: 12000
Elapsed time: 574.4964516162872s
Processing frame: 14000
Elapsed time: 676.9893686771393s
Processing frame: 16000
Elapsed time: 781.2487277984619s
Processing frame: 18000
Elapsed time: 879.0822885036469s
Processing frame: 20000
Elapsed time: 979.6436660289764s
Processing frame: 22000
Elapsed time: 1078.7718904018402s
Processing frame: 24000
Elapsed time: 1174.888742685318s
Processing frame: 26000
Elapsed time: 1267.21342587471s
Processing frame: 28000
Elapsed time: 1364.4311757087708s
Processing frame: 30000
Elapsed time: 1463.8243124485016s
Processing frame: 32000
Elapsed time: 1557.432116985321s
Processing frame: 34000
Elapsed time: 1657.1252839565277s
Processing frame: 36000
Elapsed time: 1754.3764562606812s
Processing frame: 38000
Elapsed time: 1848.4466853141785s
Processing frame: 40000
Elapsed time: 1947.6478345394135s
Processing frame: 42000
Elapsed time: 2045.9985134601593s
Processing frame: 44000
Elapsed time: 2143.480521440506s
Processing frame: 46000
Elapsed time: 2237.971000432968s
Processing frame: 48000
Elapsed time: 2334.5808255672455s
Processing frame: 50000
Elapsed time: 2424.634857416153s
Processing frame: 52000
Elapsed time: 2517.7843754291534s
Processing frame: 54000
Elapsed time: 2616.3731615543365s
Processing frame: 56000
Elapsed time: 2712.588569879532s
Processing frame: 58000
Elapsed time: 2810.417340517044s
Processing frame: 60000
Elapsed time: 2904.9215517044067s
Processing frame: 62000
Elapsed time: 3000.7222893238068s
Processing frame: 64000
Elapsed time: 3096.107536792755s
Processing frame: 66000
Elapsed time: 3196.4485013484955s
Processing frame: 68000
Elapsed time: 3296.0498790740967s
Processing frame: 70000
Elapsed time: 3391.543709754944s
Processing frame: 72000
Elapsed time: 3492.7644486427307s
Processing frame: 74000
Elapsed time: 3590.5849030017853s
Processing frame: 76000
Elapsed time: 3684.382440328598s
Processing frame: 78000
Elapsed time: 3783.6879177093506s
Processing frame: 80000
Elapsed time: 3877.969042778015s
Processing frame: 82000
Elapsed time: 3975.9889891147614s
Processing frame: 84000
Elapsed time: 4076.7013704776764s
Processing frame: 86000
Elapsed time: 4175.42472577095s
Processing frame: 88000
Elapsed time: 4272.118942260742s
Processing frame: 90000
Elapsed time: 4366.153689622879s
Processing frame: 92000
Elapsed time: 4462.5666835308075s
Processing frame: 94000
Elapsed time: 4560.215445280075s
