
Camera index: 1
Total frame number: 67434.0
Processing frame: 0
Elapsed time: 1.1205673217773438e-05s
Processing frame: 2000
Elapsed time: 34.963329553604126s
Processing frame: 4000
Elapsed time: 69.43494820594788s
Processing frame: 6000
Elapsed time: 103.60353207588196s
Processing frame: 8000
Elapsed time: 138.20650935173035s
Processing frame: 10000
Elapsed time: 172.70866656303406s
Processing frame: 12000
Elapsed time: 207.59793043136597s
Processing frame: 14000
Elapsed time: 242.2479920387268s
Processing frame: 16000
Elapsed time: 277.2116289138794s
Processing frame: 18000
Elapsed time: 312.3240077495575s
Processing frame: 20000
Elapsed time: 346.8049247264862s
Processing frame: 22000
Elapsed time: 381.01382660865784s
Processing frame: 24000
Elapsed time: 414.83189845085144s
Processing frame: 26000
Elapsed time: 449.0248143672943s
Processing frame: 28000
Elapsed time: 483.0652446746826s
Processing frame: 30000
Elapsed time: 518.1122014522552s
Processing frame: 32000
Elapsed time: 553.1555135250092s
Processing frame: 34000
Elapsed time: 587.5703973770142s
Processing frame: 36000
Elapsed time: 622.1325631141663s
Processing frame: 38000
Elapsed time: 656.5956757068634s
Processing frame: 40000
Elapsed time: 690.6540269851685s
Processing frame: 42000
Elapsed time: 725.0248510837555s
Processing frame: 44000
Elapsed time: 759.506573677063s
Processing frame: 46000
Elapsed time: 793.4951627254486s
Processing frame: 48000
Elapsed time: 827.4171411991119s
Processing frame: 50000
Elapsed time: 862.1802380084991s
Processing frame: 52000
Elapsed time: 896.9410924911499s
Processing frame: 54000
Elapsed time: 931.8529551029205s
Processing frame: 56000
Elapsed time: 966.5182366371155s
Processing frame: 58000
Elapsed time: 1000.7991471290588s
Processing frame: 60000
Elapsed time: 1035.5234711170197s
Processing frame: 62000
Elapsed time: 1070.3709807395935s
Processing frame: 64000
Elapsed time: 1105.594625711441s
Processing frame: 66000
Elapsed time: 1139.9515690803528s
