
Camera index: 2
Total frame number: 66531.0
Processing frame: 0
Elapsed time: 1.811981201171875e-05s
Processing frame: 2000
Elapsed time: 34.85288715362549s
Processing frame: 4000
Elapsed time: 69.4749870300293s
Processing frame: 6000
Elapsed time: 104.51892733573914s
Processing frame: 8000
Elapsed time: 139.79461407661438s
Processing frame: 10000
Elapsed time: 175.37578773498535s
Processing frame: 12000
Elapsed time: 210.91415786743164s
Processing frame: 14000
Elapsed time: 245.86802506446838s
Processing frame: 16000
Elapsed time: 280.89938020706177s
Processing frame: 18000
Elapsed time: 315.8393020629883s
Processing frame: 20000
Elapsed time: 350.85369420051575s
Processing frame: 22000
Elapsed time: 385.3994097709656s
Processing frame: 24000
Elapsed time: 420.018203496933s
Processing frame: 26000
Elapsed time: 454.7607123851776s
Processing frame: 28000
Elapsed time: 489.0756678581238s
Processing frame: 30000
Elapsed time: 523.7943675518036s
Processing frame: 32000
Elapsed time: 558.1124486923218s
Processing frame: 34000
Elapsed time: 592.6633718013763s
Processing frame: 36000
Elapsed time: 627.5734927654266s
Processing frame: 38000
Elapsed time: 662.1651113033295s
Processing frame: 40000
Elapsed time: 697.2672209739685s
Processing frame: 42000
Elapsed time: 732.2907071113586s
Processing frame: 44000
Elapsed time: 767.414288520813s
Processing frame: 46000
Elapsed time: 802.4902811050415s
Processing frame: 48000
Elapsed time: 837.4086627960205s
Processing frame: 50000
Elapsed time: 871.9773042201996s
Processing frame: 52000
Elapsed time: 906.5928604602814s
Processing frame: 54000
Elapsed time: 941.9534771442413s
Processing frame: 56000
Elapsed time: 977.6128299236298s
Processing frame: 58000
Elapsed time: 1012.4409263134003s
Processing frame: 60000
Elapsed time: 1046.719456911087s
Processing frame: 62000
Elapsed time: 1081.9351167678833s
Processing frame: 64000
Elapsed time: 1116.6849479675293s
Processing frame: 66000
Elapsed time: 1151.6519620418549s
