
Camera index: 2
Total frame number: 68235.0
Processing frame: 0
Elapsed time: 1.9788742065429688e-05s
Processing frame: 2000
Elapsed time: 100.89162755012512s
Processing frame: 4000
Elapsed time: 200.76248478889465s
Processing frame: 6000
Elapsed time: 299.63813614845276s
Processing frame: 8000
Elapsed time: 407.34605407714844s
Processing frame: 10000
Elapsed time: 518.2736868858337s
Processing frame: 12000
Elapsed time: 625.9112539291382s
Processing frame: 14000
Elapsed time: 724.0078549385071s
Processing frame: 16000
Elapsed time: 822.1412842273712s
Processing frame: 18000
Elapsed time: 926.7062537670135s
Processing frame: 20000
Elapsed time: 1033.8461809158325s
Processing frame: 22000
Elapsed time: 1135.0372786521912s
Processing frame: 24000
Elapsed time: 1231.1253826618195s
Processing frame: 26000
Elapsed time: 1336.0066850185394s
Processing frame: 28000
Elapsed time: 1435.4377501010895s
Processing frame: 30000
Elapsed time: 1544.2999124526978s
Processing frame: 32000
Elapsed time: 1644.8829131126404s
Processing frame: 34000
Elapsed time: 1749.8836171627045s
Processing frame: 36000
Elapsed time: 1854.813562631607s
Processing frame: 38000
Elapsed time: 1952.009729385376s
Processing frame: 40000
Elapsed time: 2055.925770521164s
Processing frame: 42000
Elapsed time: 2160.582859516144s
Processing frame: 44000
Elapsed time: 2267.429624557495s
Processing frame: 46000
Elapsed time: 2364.2848002910614s
Processing frame: 48000
Elapsed time: 2470.884451150894s
Processing frame: 50000
Elapsed time: 2574.237050294876s
Processing frame: 52000
Elapsed time: 2676.740558385849s
Processing frame: 54000
Elapsed time: 2781.3245356082916s
Processing frame: 56000
Elapsed time: 2885.58412361145s
Processing frame: 58000
Elapsed time: 2986.7424745559692s
Processing frame: 60000
Elapsed time: 3098.0098719596863s
Processing frame: 62000
Elapsed time: 3196.752662420273s
Processing frame: 64000
Elapsed time: 3296.0262899398804s
Processing frame: 66000
Elapsed time: 3397.95241355896s
Processing frame: 68000
Elapsed time: 3500.4597868919373s
