
Camera index: 2
Total frame number: 88884.0
Processing frame: 0
Elapsed time: 2.5033950805664062e-05s
Processing frame: 2000
Elapsed time: 94.18836975097656s
Processing frame: 4000
Elapsed time: 191.31628489494324s
Processing frame: 6000
Elapsed time: 286.94634652137756s
Processing frame: 8000
Elapsed time: 385.91026878356934s
Processing frame: 10000
Elapsed time: 479.9828655719757s
Processing frame: 12000
Elapsed time: 582.4988515377045s
Processing frame: 14000
Elapsed time: 681.7304689884186s
Processing frame: 16000
Elapsed time: 779.5664451122284s
Processing frame: 18000
Elapsed time: 874.7574453353882s
Processing frame: 20000
Elapsed time: 971.3439586162567s
Processing frame: 22000
Elapsed time: 1065.407211303711s
Processing frame: 24000
Elapsed time: 1163.563324689865s
Processing frame: 26000
Elapsed time: 1259.8514113426208s
Processing frame: 28000
Elapsed time: 1355.4603633880615s
Processing frame: 30000
Elapsed time: 1451.750850200653s
Processing frame: 32000
Elapsed time: 1548.4762861728668s
Processing frame: 34000
Elapsed time: 1641.4020147323608s
Processing frame: 36000
Elapsed time: 1740.8002300262451s
Processing frame: 38000
Elapsed time: 1836.947996377945s
Processing frame: 40000
Elapsed time: 1934.8979630470276s
Processing frame: 42000
Elapsed time: 2028.5029001235962s
Processing frame: 44000
Elapsed time: 2124.25421333313s
Processing frame: 46000
Elapsed time: 2218.739948987961s
Processing frame: 48000
Elapsed time: 2312.2014832496643s
Processing frame: 50000
Elapsed time: 2406.213995218277s
Processing frame: 52000
Elapsed time: 2500.813398361206s
Processing frame: 54000
Elapsed time: 2595.7221734523773s
Processing frame: 56000
Elapsed time: 2695.231954097748s
Processing frame: 58000
Elapsed time: 2788.524002790451s
Processing frame: 60000
Elapsed time: 2885.3895075321198s
Processing frame: 62000
Elapsed time: 2977.649632692337s
Processing frame: 64000
Elapsed time: 3074.4520978927612s
Processing frame: 66000
Elapsed time: 3175.4344494342804s
Processing frame: 68000
Elapsed time: 3267.961235523224s
Processing frame: 70000
Elapsed time: 3363.129311323166s
Processing frame: 72000
Elapsed time: 3461.30539226532s
Processing frame: 74000
Elapsed time: 3557.243024587631s
Processing frame: 76000
Elapsed time: 3656.021201133728s
Processing frame: 78000
Elapsed time: 3751.219647169113s
Processing frame: 80000
Elapsed time: 3847.909560441971s
Processing frame: 82000
Elapsed time: 3938.0673263072968s
Processing frame: 84000
Elapsed time: 4033.7978949546814s
Processing frame: 86000
Elapsed time: 4127.78410410881s
Processing frame: 88000
Elapsed time: 4220.79845905304s
