
Camera index: 2
Total frame number: 67812.0
Processing frame: 0
Elapsed time: 3.24249267578125e-05s
Processing frame: 2000
Elapsed time: 93.67005777359009s
Processing frame: 4000
Elapsed time: 195.1947340965271s
Processing frame: 6000
Elapsed time: 293.0454611778259s
Processing frame: 8000
Elapsed time: 392.39466166496277s
Processing frame: 10000
Elapsed time: 492.7716717720032s
Processing frame: 12000
Elapsed time: 595.2492709159851s
Processing frame: 14000
Elapsed time: 690.8042144775391s
Processing frame: 16000
Elapsed time: 786.655023097992s
Processing frame: 18000
Elapsed time: 892.900735616684s
Processing frame: 20000
Elapsed time: 991.4511852264404s
Processing frame: 22000
Elapsed time: 1093.4398851394653s
Processing frame: 24000
Elapsed time: 1198.7830991744995s
Processing frame: 26000
Elapsed time: 1301.8108775615692s
Processing frame: 28000
Elapsed time: 1414.0045685768127s
Processing frame: 30000
Elapsed time: 1514.15953207016s
Processing frame: 32000
Elapsed time: 1619.1175694465637s
Processing frame: 34000
Elapsed time: 1719.7654039859772s
Processing frame: 36000
Elapsed time: 1820.0237741470337s
Processing frame: 38000
Elapsed time: 1927.2238612174988s
Processing frame: 40000
Elapsed time: 2030.9582693576813s
Processing frame: 42000
Elapsed time: 2131.4847362041473s
Processing frame: 44000
Elapsed time: 2233.0519247055054s
Processing frame: 46000
Elapsed time: 2335.464868545532s
Processing frame: 48000
Elapsed time: 2440.516930580139s
Processing frame: 50000
Elapsed time: 2543.1878275871277s
Processing frame: 52000
Elapsed time: 2645.2701287269592s
Processing frame: 54000
Elapsed time: 2746.5139150619507s
Processing frame: 56000
Elapsed time: 2849.1901721954346s
Processing frame: 58000
Elapsed time: 2949.722681045532s
Processing frame: 60000
Elapsed time: 3051.931119441986s
Processing frame: 62000
Elapsed time: 3151.229840040207s
Processing frame: 64000
Elapsed time: 3249.7235898971558s
Processing frame: 66000
Elapsed time: 3352.494109392166s
