
Camera index: 2
Total frame number: 48162.0
Processing frame: 0
Elapsed time: 1.621246337890625e-05s
Processing frame: 2000
Elapsed time: 34.91414761543274s
Processing frame: 4000
Elapsed time: 69.46409583091736s
Processing frame: 6000
Elapsed time: 104.15206456184387s
Processing frame: 8000
Elapsed time: 139.19673228263855s
Processing frame: 10000
Elapsed time: 174.06949067115784s
Processing frame: 12000
Elapsed time: 208.75003504753113s
Processing frame: 14000
Elapsed time: 243.7179834842682s
Processing frame: 16000
Elapsed time: 278.47045612335205s
Processing frame: 18000
Elapsed time: 313.5845687389374s
Processing frame: 20000
Elapsed time: 349.3203675746918s
Processing frame: 22000
Elapsed time: 384.17722725868225s
Processing frame: 24000
Elapsed time: 419.33170223236084s
Processing frame: 26000
Elapsed time: 453.80710554122925s
Processing frame: 28000
Elapsed time: 488.55239486694336s
Processing frame: 30000
Elapsed time: 522.9624514579773s
Processing frame: 32000
Elapsed time: 557.5535290241241s
Processing frame: 34000
Elapsed time: 592.2886700630188s
Processing frame: 36000
Elapsed time: 627.0903334617615s
Processing frame: 38000
Elapsed time: 661.4616098403931s
Processing frame: 40000
Elapsed time: 696.2945818901062s
Processing frame: 42000
Elapsed time: 730.904965877533s
Processing frame: 44000
Elapsed time: 765.3483598232269s
Processing frame: 46000
Elapsed time: 800.1522753238678s
Processing frame: 48000
Elapsed time: 834.6638882160187s
