
Camera index: 2
Total frame number: 78813.0
Processing frame: 0
Elapsed time: 1.4066696166992188e-05s
Processing frame: 2000
Elapsed time: 95.33410930633545s
Processing frame: 4000
Elapsed time: 193.1376473903656s
Processing frame: 6000
Elapsed time: 292.44161581993103s
Processing frame: 8000
Elapsed time: 385.80937790870667s
Processing frame: 10000
Elapsed time: 486.0670049190521s
Processing frame: 12000
Elapsed time: 582.4917769432068s
Processing frame: 14000
Elapsed time: 681.809764623642s
Processing frame: 16000
Elapsed time: 778.1630895137787s
Processing frame: 18000
Elapsed time: 876.3263785839081s
Processing frame: 20000
Elapsed time: 975.3758320808411s
Processing frame: 22000
Elapsed time: 1072.0796537399292s
Processing frame: 24000
Elapsed time: 1169.7176568508148s
Processing frame: 26000
Elapsed time: 1266.8292078971863s
Processing frame: 28000
Elapsed time: 1361.5743834972382s
Processing frame: 30000
Elapsed time: 1459.2672564983368s
Processing frame: 32000
Elapsed time: 1556.7554671764374s
Processing frame: 34000
Elapsed time: 1657.0578274726868s
Processing frame: 36000
Elapsed time: 1755.2997608184814s
Processing frame: 38000
Elapsed time: 1854.0690817832947s
Processing frame: 40000
Elapsed time: 1956.9501869678497s
Processing frame: 42000
Elapsed time: 2055.202520608902s
Processing frame: 44000
Elapsed time: 2155.453788757324s
Processing frame: 46000
Elapsed time: 2254.5648856163025s
Processing frame: 48000
Elapsed time: 2352.4315097332s
Processing frame: 50000
Elapsed time: 2444.471148967743s
Processing frame: 52000
Elapsed time: 2541.4346454143524s
Processing frame: 54000
Elapsed time: 2638.6406235694885s
Processing frame: 56000
Elapsed time: 2736.7925791740417s
Processing frame: 58000
Elapsed time: 2834.555431365967s
Processing frame: 60000
Elapsed time: 2934.9014077186584s
Processing frame: 62000
Elapsed time: 3026.6786201000214s
Processing frame: 64000
Elapsed time: 3126.606279850006s
Processing frame: 66000
Elapsed time: 3229.048409461975s
Processing frame: 68000
Elapsed time: 3328.4767417907715s
Processing frame: 70000
Elapsed time: 3428.277368783951s
Processing frame: 72000
Elapsed time: 3528.1407375335693s
Processing frame: 74000
Elapsed time: 3629.6300983428955s
Processing frame: 76000
Elapsed time: 3732.001587867737s
Processing frame: 78000
Elapsed time: 3831.037963628769s
