
Camera index: 2
Total frame number: 68277.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 91.79822063446045s
Processing frame: 4000
Elapsed time: 191.8007094860077s
Processing frame: 6000
Elapsed time: 290.12176966667175s
Processing frame: 8000
Elapsed time: 384.1670398712158s
Processing frame: 10000
Elapsed time: 476.1325840950012s
Processing frame: 12000
Elapsed time: 571.0084896087646s
Processing frame: 14000
Elapsed time: 664.3251378536224s
Processing frame: 16000
Elapsed time: 765.417044878006s
Processing frame: 18000
Elapsed time: 857.0903277397156s
Processing frame: 20000
Elapsed time: 950.1440501213074s
Processing frame: 22000
Elapsed time: 1044.1667666435242s
Processing frame: 24000
Elapsed time: 1134.6787509918213s
Processing frame: 26000
Elapsed time: 1230.7556719779968s
Processing frame: 28000
Elapsed time: 1325.9983277320862s
Processing frame: 30000
Elapsed time: 1428.7160692214966s
Processing frame: 32000
Elapsed time: 1523.795881986618s
Processing frame: 34000
Elapsed time: 1616.8137102127075s
Processing frame: 36000
Elapsed time: 1715.8046164512634s
Processing frame: 38000
Elapsed time: 1815.8457415103912s
Processing frame: 40000
Elapsed time: 1914.638105392456s
Processing frame: 42000
Elapsed time: 2017.1365947723389s
Processing frame: 44000
Elapsed time: 2119.9881670475006s
Processing frame: 46000
Elapsed time: 2221.4367604255676s
Processing frame: 48000
Elapsed time: 2318.755670785904s
Processing frame: 50000
Elapsed time: 2419.506843328476s
Processing frame: 52000
Elapsed time: 2519.602826356888s
Processing frame: 54000
Elapsed time: 2619.5655632019043s
Processing frame: 56000
Elapsed time: 2716.271839618683s
Processing frame: 58000
Elapsed time: 2807.161455631256s
Processing frame: 60000
Elapsed time: 2905.8294718265533s
Processing frame: 62000
Elapsed time: 3005.39147233963s
Processing frame: 64000
Elapsed time: 3102.338339805603s
Processing frame: 66000
Elapsed time: 3199.3911068439484s
Processing frame: 68000
Elapsed time: 3295.03000998497s
