
Camera index: 2
Total frame number: 48162.0
Processing frame: 0
Elapsed time: 2.2172927856445312e-05s
Processing frame: 2000
Elapsed time: 105.11055994033813s
Processing frame: 4000
Elapsed time: 211.2647180557251s
Processing frame: 6000
Elapsed time: 318.5928840637207s
Processing frame: 8000
Elapsed time: 418.7909255027771s
Processing frame: 10000
Elapsed time: 514.5815706253052s
Processing frame: 12000
Elapsed time: 612.7339062690735s
Processing frame: 14000
Elapsed time: 712.0155506134033s
Processing frame: 16000
Elapsed time: 807.872650384903s
Processing frame: 18000
Elapsed time: 904.8064215183258s
Processing frame: 20000
Elapsed time: 1006.5287494659424s
Processing frame: 22000
Elapsed time: 1103.8419620990753s
Processing frame: 24000
Elapsed time: 1204.3953206539154s
Processing frame: 26000
Elapsed time: 1298.0145773887634s
Processing frame: 28000
Elapsed time: 1396.3278505802155s
Processing frame: 30000
Elapsed time: 1490.5381994247437s
Processing frame: 32000
Elapsed time: 1586.1703264713287s
Processing frame: 34000
Elapsed time: 1685.371486902237s
Processing frame: 36000
Elapsed time: 1784.2763612270355s
Processing frame: 38000
Elapsed time: 1876.8414051532745s
Processing frame: 40000
Elapsed time: 1974.4391405582428s
Processing frame: 42000
Elapsed time: 2072.8270375728607s
Processing frame: 44000
Elapsed time: 2169.955798149109s
Processing frame: 46000
Elapsed time: 2266.723467350006s
Processing frame: 48000
Elapsed time: 2362.830806493759s
