
Camera index: 2
Total frame number: 87957.0
Processing frame: 0
Elapsed time: 1.7404556274414062e-05s
Processing frame: 2000
Elapsed time: 92.47568964958191s
Processing frame: 4000
Elapsed time: 187.62901830673218s
Processing frame: 6000
Elapsed time: 280.8847415447235s
Processing frame: 8000
Elapsed time: 382.84810161590576s
Processing frame: 10000
Elapsed time: 475.5692150592804s
Processing frame: 12000
Elapsed time: 572.442022562027s
Processing frame: 14000
Elapsed time: 665.9050440788269s
Processing frame: 16000
Elapsed time: 763.8406929969788s
Processing frame: 18000
Elapsed time: 861.988600730896s
Processing frame: 20000
Elapsed time: 962.6587653160095s
Processing frame: 22000
Elapsed time: 1061.5954360961914s
Processing frame: 24000
Elapsed time: 1158.4164655208588s
Processing frame: 26000
Elapsed time: 1251.6860291957855s
Processing frame: 28000
Elapsed time: 1345.2283251285553s
Processing frame: 30000
Elapsed time: 1440.0997469425201s
Processing frame: 32000
Elapsed time: 1533.96865940094s
Processing frame: 34000
Elapsed time: 1635.5299224853516s
Processing frame: 36000
Elapsed time: 1729.5261466503143s
Processing frame: 38000
Elapsed time: 1823.999037027359s
Processing frame: 40000
Elapsed time: 1919.3746712207794s
Processing frame: 42000
Elapsed time: 2019.8942875862122s
Processing frame: 44000
Elapsed time: 2114.7674145698547s
Processing frame: 46000
Elapsed time: 2211.932719707489s
Processing frame: 48000
Elapsed time: 2307.9723105430603s
Processing frame: 50000
Elapsed time: 2407.7666742801666s
Processing frame: 52000
Elapsed time: 2505.089119195938s
Processing frame: 54000
Elapsed time: 2600.6373043060303s
Processing frame: 56000
Elapsed time: 2698.811970949173s
Processing frame: 58000
Elapsed time: 2798.469413995743s
Processing frame: 60000
Elapsed time: 2894.011880636215s
Processing frame: 62000
Elapsed time: 2988.9480316638947s
Processing frame: 64000
Elapsed time: 3083.9307827949524s
Processing frame: 66000
Elapsed time: 3183.434171438217s
Processing frame: 68000
Elapsed time: 3283.8787009716034s
Processing frame: 70000
Elapsed time: 3378.3073601722717s
Processing frame: 72000
Elapsed time: 3478.667327404022s
Processing frame: 74000
Elapsed time: 3573.354261159897s
Processing frame: 76000
Elapsed time: 3674.7229549884796s
Processing frame: 78000
Elapsed time: 3772.0332849025726s
Processing frame: 80000
Elapsed time: 3871.059633255005s
Processing frame: 82000
Elapsed time: 3964.9698283672333s
Processing frame: 84000
Elapsed time: 4064.6550211906433s
Processing frame: 86000
Elapsed time: 4162.221805810928s
