
Camera index: 1
Total frame number: 64911.0
Processing frame: 0
Elapsed time: 1.6689300537109375e-05s
Processing frame: 2000
Elapsed time: 97.05959105491638s
Processing frame: 4000
Elapsed time: 194.58703303337097s
Processing frame: 6000
Elapsed time: 300.0461859703064s
Processing frame: 8000
Elapsed time: 408.7450108528137s
Processing frame: 10000
Elapsed time: 517.0099608898163s
Processing frame: 12000
Elapsed time: 622.7161972522736s
Processing frame: 14000
Elapsed time: 735.317494392395s
Processing frame: 16000
Elapsed time: 834.792290687561s
Processing frame: 18000
Elapsed time: 929.3711347579956s
Processing frame: 20000
Elapsed time: 1028.0310170650482s
Processing frame: 22000
Elapsed time: 1127.5090789794922s
Processing frame: 24000
Elapsed time: 1228.8313603401184s
Processing frame: 26000
Elapsed time: 1331.7754862308502s
Processing frame: 28000
Elapsed time: 1421.6274690628052s
Processing frame: 30000
Elapsed time: 1531.755653142929s
Processing frame: 32000
Elapsed time: 1638.6775305271149s
Processing frame: 34000
Elapsed time: 1739.562735080719s
Processing frame: 36000
Elapsed time: 1847.3760995864868s
Processing frame: 38000
Elapsed time: 1944.9324598312378s
Processing frame: 40000
Elapsed time: 2042.4233739376068s
Processing frame: 42000
Elapsed time: 2155.4953877925873s
Processing frame: 44000
Elapsed time: 2260.0304930210114s
Processing frame: 46000
Elapsed time: 2363.0932247638702s
Processing frame: 48000
Elapsed time: 2462.339396238327s
Processing frame: 50000
Elapsed time: 2564.8764736652374s
Processing frame: 52000
Elapsed time: 2665.942737340927s
Processing frame: 54000
Elapsed time: 2771.7383325099945s
Processing frame: 56000
Elapsed time: 2883.5140101909637s
Processing frame: 58000
Elapsed time: 2982.6040534973145s
Processing frame: 60000
Elapsed time: 3079.4214692115784s
Processing frame: 62000
Elapsed time: 3176.3051817417145s
Processing frame: 64000
Elapsed time: 3273.791807413101s
