
Camera index: 1
Total frame number: 86577.0
Processing frame: 0
Elapsed time: 1.3113021850585938e-05s
Processing frame: 2000
Elapsed time: 36.227906703948975s
Processing frame: 4000
Elapsed time: 72.02296876907349s
Processing frame: 6000
Elapsed time: 107.83989095687866s
Processing frame: 8000
Elapsed time: 143.02529883384705s
Processing frame: 10000
Elapsed time: 178.18666005134583s
Processing frame: 12000
Elapsed time: 212.9678919315338s
Processing frame: 14000
Elapsed time: 248.09654569625854s
Processing frame: 16000
Elapsed time: 283.4167249202728s
Processing frame: 18000
Elapsed time: 318.1095893383026s
Processing frame: 20000
Elapsed time: 353.06180572509766s
Processing frame: 22000
Elapsed time: 387.73052525520325s
Processing frame: 24000
Elapsed time: 422.82978224754333s
Processing frame: 26000
Elapsed time: 458.1680598258972s
Processing frame: 28000
Elapsed time: 493.0194306373596s
Processing frame: 30000
Elapsed time: 528.4401164054871s
Processing frame: 32000
Elapsed time: 564.0466439723969s
Processing frame: 34000
Elapsed time: 599.8088436126709s
Processing frame: 36000
Elapsed time: 634.8297581672668s
Processing frame: 38000
Elapsed time: 670.203949213028s
Processing frame: 40000
Elapsed time: 705.1392865180969s
Processing frame: 42000
Elapsed time: 740.5602750778198s
Processing frame: 44000
Elapsed time: 775.7401566505432s
Processing frame: 46000
Elapsed time: 810.9204981327057s
Processing frame: 48000
Elapsed time: 846.1040589809418s
Processing frame: 50000
Elapsed time: 881.1988096237183s
Processing frame: 52000
Elapsed time: 915.6073641777039s
Processing frame: 54000
Elapsed time: 950.2859182357788s
Processing frame: 56000
Elapsed time: 985.0649666786194s
Processing frame: 58000
Elapsed time: 1019.5785508155823s
Processing frame: 60000
Elapsed time: 1054.2123637199402s
Processing frame: 62000
Elapsed time: 1089.0796513557434s
Processing frame: 64000
Elapsed time: 1123.575489282608s
Processing frame: 66000
Elapsed time: 1158.173195362091s
Processing frame: 68000
Elapsed time: 1192.5464322566986s
Processing frame: 70000
Elapsed time: 1227.6936004161835s
Processing frame: 72000
Elapsed time: 1262.3341987133026s
Processing frame: 74000
Elapsed time: 1297.1727724075317s
Processing frame: 76000
Elapsed time: 1331.977421760559s
Processing frame: 78000
Elapsed time: 1366.9939074516296s
Processing frame: 80000
Elapsed time: 1402.2819168567657s
Processing frame: 82000
Elapsed time: 1437.3925654888153s
Processing frame: 84000
Elapsed time: 1472.9796876907349s
Processing frame: 86000
Elapsed time: 1507.9504568576813s
