
Camera index: 2
Total frame number: 68277.0
Processing frame: 0
Elapsed time: 2.7894973754882812e-05s
Processing frame: 2000
Elapsed time: 93.59680199623108s
Processing frame: 4000
Elapsed time: 195.91453671455383s
Processing frame: 6000
Elapsed time: 296.75116443634033s
Processing frame: 8000
Elapsed time: 393.0599844455719s
Processing frame: 10000
Elapsed time: 487.5655794143677s
Processing frame: 12000
Elapsed time: 584.4177372455597s
Processing frame: 14000
Elapsed time: 678.614419221878s
Processing frame: 16000
Elapsed time: 780.3932063579559s
Processing frame: 18000
Elapsed time: 873.1453266143799s
Processing frame: 20000
Elapsed time: 967.3641157150269s
Processing frame: 22000
Elapsed time: 1062.601479291916s
Processing frame: 24000
Elapsed time: 1154.3228051662445s
Processing frame: 26000
Elapsed time: 1251.5159146785736s
Processing frame: 28000
Elapsed time: 1347.4932718276978s
Processing frame: 30000
Elapsed time: 1451.0373470783234s
Processing frame: 32000
Elapsed time: 1547.1531550884247s
Processing frame: 34000
Elapsed time: 1641.0079605579376s
Processing frame: 36000
Elapsed time: 1740.9910097122192s
Processing frame: 38000
Elapsed time: 1842.0455615520477s
Processing frame: 40000
Elapsed time: 1941.701421737671s
Processing frame: 42000
Elapsed time: 2045.1502566337585s
Processing frame: 44000
Elapsed time: 2149.078919649124s
Processing frame: 46000
Elapsed time: 2251.308519601822s
Processing frame: 48000
Elapsed time: 2349.5163362026215s
Processing frame: 50000
Elapsed time: 2451.0597949028015s
Processing frame: 52000
Elapsed time: 2551.625842809677s
Processing frame: 54000
Elapsed time: 2652.1398673057556s
Processing frame: 56000
Elapsed time: 2749.8366405963898s
Processing frame: 58000
Elapsed time: 2841.4169914722443s
Processing frame: 60000
Elapsed time: 2940.786152124405s
Processing frame: 62000
Elapsed time: 3041.2519965171814s
Processing frame: 64000
Elapsed time: 3139.1194541454315s
Processing frame: 66000
Elapsed time: 3236.6167085170746s
Processing frame: 68000
Elapsed time: 3332.0109510421753s
