
Camera index: 1
Total frame number: 64911.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 167.1291880607605s
Processing frame: 4000
Elapsed time: 329.9004125595093s
Processing frame: 6000
Elapsed time: 497.38824009895325s
Processing frame: 8000
Elapsed time: 655.2380583286285s
Processing frame: 10000
Elapsed time: 812.406839132309s
Processing frame: 12000
Elapsed time: 963.071685552597s
Processing frame: 14000
Elapsed time: 1155.5885472297668s
Processing frame: 16000
Elapsed time: 1328.5964810848236s
Processing frame: 18000
Elapsed time: 1495.8669731616974s
Processing frame: 20000
Elapsed time: 1667.500965833664s
Processing frame: 22000
Elapsed time: 1830.4045386314392s
Processing frame: 24000
Elapsed time: 1983.6070907115936s
Processing frame: 26000
Elapsed time: 2158.8637614250183s
Processing frame: 28000
Elapsed time: 2316.7788004875183s
Processing frame: 30000
Elapsed time: 2484.031934261322s
Processing frame: 32000
Elapsed time: 2647.440494775772s
Processing frame: 34000
Elapsed time: 2802.377440214157s
Processing frame: 36000
Elapsed time: 2978.5491559505463s
Processing frame: 38000
Elapsed time: 3146.665423154831s
Processing frame: 40000
Elapsed time: 3303.2415709495544s
Processing frame: 42000
Elapsed time: 3482.8151803016663s
Processing frame: 44000
Elapsed time: 3644.9433629512787s
Processing frame: 46000
Elapsed time: 3824.884225845337s
Processing frame: 48000
Elapsed time: 3978.8079073429108s
Processing frame: 50000
Elapsed time: 4122.061278581619s
Processing frame: 52000
Elapsed time: 4264.752139806747s
Processing frame: 54000
Elapsed time: 4415.678852796555s
Processing frame: 56000
Elapsed time: 4578.5319628715515s
Processing frame: 58000
Elapsed time: 4729.960163354874s
Processing frame: 60000
Elapsed time: 4867.159021139145s
Processing frame: 62000
Elapsed time: 5005.271067142487s
Processing frame: 64000
Elapsed time: 5151.192193984985s
