
Camera index: 2
Total frame number: 68235.0
Processing frame: 0
Elapsed time: 1.4543533325195312e-05s
Processing frame: 2000
Elapsed time: 36.17985773086548s
Processing frame: 4000
Elapsed time: 71.71056461334229s
Processing frame: 6000
Elapsed time: 107.15633130073547s
Processing frame: 8000
Elapsed time: 143.14324688911438s
Processing frame: 10000
Elapsed time: 179.44931077957153s
Processing frame: 12000
Elapsed time: 215.37395358085632s
Processing frame: 14000
Elapsed time: 250.46744894981384s
Processing frame: 16000
Elapsed time: 286.5333068370819s
Processing frame: 18000
Elapsed time: 322.2199590206146s
Processing frame: 20000
Elapsed time: 357.84230375289917s
Processing frame: 22000
Elapsed time: 393.0999233722687s
Processing frame: 24000
Elapsed time: 428.3986883163452s
Processing frame: 26000
Elapsed time: 464.3086326122284s
Processing frame: 28000
Elapsed time: 499.7095911502838s
Processing frame: 30000
Elapsed time: 535.923150062561s
Processing frame: 32000
Elapsed time: 571.1529569625854s
Processing frame: 34000
Elapsed time: 606.3363490104675s
Processing frame: 36000
Elapsed time: 641.9703843593597s
Processing frame: 38000
Elapsed time: 676.7651693820953s
Processing frame: 40000
Elapsed time: 712.4263575077057s
Processing frame: 42000
Elapsed time: 748.0816617012024s
Processing frame: 44000
Elapsed time: 784.1161270141602s
Processing frame: 46000
Elapsed time: 818.9220192432404s
Processing frame: 48000
Elapsed time: 854.7662589550018s
Processing frame: 50000
Elapsed time: 890.5859274864197s
Processing frame: 52000
Elapsed time: 925.8797879219055s
Processing frame: 54000
Elapsed time: 961.2729659080505s
Processing frame: 56000
Elapsed time: 996.5373795032501s
Processing frame: 58000
Elapsed time: 1032.3780245780945s
Processing frame: 60000
Elapsed time: 1068.7581508159637s
Processing frame: 62000
Elapsed time: 1104.0251789093018s
Processing frame: 64000
Elapsed time: 1138.7954461574554s
Processing frame: 66000
Elapsed time: 1174.2814211845398s
Processing frame: 68000
Elapsed time: 1209.6785714626312s
