
Camera index: 2
Total frame number: 66531.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 100.38518333435059s
Processing frame: 4000
Elapsed time: 203.3136694431305s
Processing frame: 6000
Elapsed time: 310.0222580432892s
Processing frame: 8000
Elapsed time: 419.76368165016174s
Processing frame: 10000
Elapsed time: 527.0770251750946s
Processing frame: 12000
Elapsed time: 635.9352197647095s
Processing frame: 14000
Elapsed time: 738.8376801013947s
Processing frame: 16000
Elapsed time: 844.4957134723663s
Processing frame: 18000
Elapsed time: 948.6140885353088s
Processing frame: 20000
Elapsed time: 1054.6485669612885s
Processing frame: 22000
Elapsed time: 1158.1091191768646s
Processing frame: 24000
Elapsed time: 1259.5946216583252s
Processing frame: 26000
Elapsed time: 1363.6778523921967s
Processing frame: 28000
Elapsed time: 1464.6506402492523s
Processing frame: 30000
Elapsed time: 1570.452635526657s
Processing frame: 32000
Elapsed time: 1670.4824922084808s
Processing frame: 34000
Elapsed time: 1772.948310136795s
Processing frame: 36000
Elapsed time: 1882.7384767532349s
Processing frame: 38000
Elapsed time: 1987.0392603874207s
Processing frame: 40000
Elapsed time: 2096.9236154556274s
Processing frame: 42000
Elapsed time: 2202.1698219776154s
Processing frame: 44000
Elapsed time: 2314.1260154247284s
Processing frame: 46000
Elapsed time: 2423.124265193939s
Processing frame: 48000
Elapsed time: 2529.09290766716s
Processing frame: 50000
Elapsed time: 2627.5963983535767s
Processing frame: 52000
Elapsed time: 2727.9568572044373s
Processing frame: 54000
Elapsed time: 2840.9830684661865s
Processing frame: 56000
Elapsed time: 2954.588858604431s
Processing frame: 58000
Elapsed time: 3057.693463563919s
Processing frame: 60000
Elapsed time: 3155.3537125587463s
Processing frame: 62000
Elapsed time: 3265.6585686206818s
Processing frame: 64000
Elapsed time: 3368.9208257198334s
Processing frame: 66000
Elapsed time: 3474.4635031223297s
