
Camera index: 2
Total frame number: 94725.0
Processing frame: 0
Elapsed time: 1.3589859008789062e-05s
Processing frame: 2000
Elapsed time: 35.290043592453s
Processing frame: 4000
Elapsed time: 70.29355192184448s
Processing frame: 6000
Elapsed time: 105.11199188232422s
Processing frame: 8000
Elapsed time: 140.18939471244812s
Processing frame: 10000
Elapsed time: 174.90350651741028s
Processing frame: 12000
Elapsed time: 209.57336235046387s
Processing frame: 14000
Elapsed time: 245.23342728614807s
Processing frame: 16000
Elapsed time: 280.97486686706543s
Processing frame: 18000
Elapsed time: 316.1757833957672s
Processing frame: 20000
Elapsed time: 351.41843247413635s
Processing frame: 22000
Elapsed time: 386.57527232170105s
Processing frame: 24000
Elapsed time: 421.4095447063446s
Processing frame: 26000
Elapsed time: 456.03800892829895s
Processing frame: 28000
Elapsed time: 490.73871636390686s
Processing frame: 30000
Elapsed time: 525.6828122138977s
Processing frame: 32000
Elapsed time: 560.0343286991119s
Processing frame: 34000
Elapsed time: 594.8570575714111s
Processing frame: 36000
Elapsed time: 629.7784254550934s
Processing frame: 38000
Elapsed time: 664.4254131317139s
Processing frame: 40000
Elapsed time: 699.4570450782776s
Processing frame: 42000
Elapsed time: 734.2559127807617s
Processing frame: 44000
Elapsed time: 769.1434473991394s
Processing frame: 46000
Elapsed time: 803.5830409526825s
Processing frame: 48000
Elapsed time: 838.3988764286041s
Processing frame: 50000
Elapsed time: 872.6723268032074s
Processing frame: 52000
Elapsed time: 907.1616957187653s
Processing frame: 54000
Elapsed time: 942.0820519924164s
Processing frame: 56000
Elapsed time: 976.9113914966583s
Processing frame: 58000
Elapsed time: 1011.7338511943817s
Processing frame: 60000
Elapsed time: 1046.6309266090393s
Processing frame: 62000
Elapsed time: 1081.1914901733398s
Processing frame: 64000
Elapsed time: 1115.8013818264008s
Processing frame: 66000
Elapsed time: 1150.749187707901s
Processing frame: 68000
Elapsed time: 1185.966346025467s
Processing frame: 70000
Elapsed time: 1220.9785659313202s
Processing frame: 72000
Elapsed time: 1256.8831815719604s
Processing frame: 74000
Elapsed time: 1292.416058063507s
Processing frame: 76000
Elapsed time: 1327.4277775287628s
Processing frame: 78000
Elapsed time: 1362.6437783241272s
Processing frame: 80000
Elapsed time: 1397.8205728530884s
Processing frame: 82000
Elapsed time: 1433.4102563858032s
Processing frame: 84000
Elapsed time: 1469.1491348743439s
Processing frame: 86000
Elapsed time: 1504.4233651161194s
Processing frame: 88000
Elapsed time: 1539.6569924354553s
Processing frame: 90000
Elapsed time: 1574.646553516388s
Processing frame: 92000
Elapsed time: 1609.9688749313354s
Processing frame: 94000
Elapsed time: 1645.5476353168488s
