
Camera index: 1
Total frame number: 74946.0
Processing frame: 0
Elapsed time: 2.9802322387695312e-05s
Processing frame: 2000
Elapsed time: 104.98761916160583s
Processing frame: 4000
Elapsed time: 204.9918704032898s
Processing frame: 6000
Elapsed time: 308.44033646583557s
Processing frame: 8000
Elapsed time: 410.0022985935211s
Processing frame: 10000
Elapsed time: 511.83058524131775s
Processing frame: 12000
Elapsed time: 612.7785139083862s
Processing frame: 14000
Elapsed time: 707.5266008377075s
Processing frame: 16000
Elapsed time: 806.5956563949585s
Processing frame: 18000
Elapsed time: 911.743257522583s
Processing frame: 20000
Elapsed time: 1018.8902788162231s
Processing frame: 22000
Elapsed time: 1123.0829014778137s
Processing frame: 24000
Elapsed time: 1226.5366230010986s
Processing frame: 26000
Elapsed time: 1327.8576865196228s
Processing frame: 28000
Elapsed time: 1430.9508156776428s
Processing frame: 30000
Elapsed time: 1537.8737132549286s
Processing frame: 32000
Elapsed time: 1641.6299970149994s
Processing frame: 34000
Elapsed time: 1741.5136969089508s
Processing frame: 36000
Elapsed time: 1847.4216983318329s
Processing frame: 38000
Elapsed time: 1950.6650705337524s
Processing frame: 40000
Elapsed time: 2050.118009328842s
Processing frame: 42000
Elapsed time: 2159.012775182724s
Processing frame: 44000
Elapsed time: 2258.2365729808807s
Processing frame: 46000
Elapsed time: 2357.582680940628s
Processing frame: 48000
Elapsed time: 2449.309184074402s
Processing frame: 50000
Elapsed time: 2539.433999300003s
Processing frame: 52000
Elapsed time: 2634.83642411232s
Processing frame: 54000
Elapsed time: 2729.3218817710876s
Processing frame: 56000
Elapsed time: 2834.792638540268s
Processing frame: 58000
Elapsed time: 2938.3366611003876s
Processing frame: 60000
Elapsed time: 3038.758378267288s
Processing frame: 62000
Elapsed time: 3145.9658715724945s
Processing frame: 64000
Elapsed time: 3241.161722421646s
Processing frame: 66000
Elapsed time: 3337.6402292251587s
Processing frame: 68000
Elapsed time: 3437.4117386341095s
Processing frame: 70000
Elapsed time: 3532.1242065429688s
Processing frame: 72000
Elapsed time: 3637.297977209091s
Processing frame: 74000
Elapsed time: 3743.2385878562927s
