
Camera index: 2
Total frame number: 100671.0
Processing frame: 0
Elapsed time: 1.4543533325195312e-05s
Processing frame: 2000
Elapsed time: 35.21249270439148s
Processing frame: 4000
Elapsed time: 70.27460169792175s
Processing frame: 6000
Elapsed time: 105.46919202804565s
Processing frame: 8000
Elapsed time: 140.57595348358154s
Processing frame: 10000
Elapsed time: 175.67131924629211s
Processing frame: 12000
Elapsed time: 210.47671031951904s
Processing frame: 14000
Elapsed time: 245.09260773658752s
Processing frame: 16000
Elapsed time: 279.844979763031s
Processing frame: 18000
Elapsed time: 314.8946099281311s
Processing frame: 20000
Elapsed time: 350.0285348892212s
Processing frame: 22000
Elapsed time: 384.62939858436584s
Processing frame: 24000
Elapsed time: 419.80762362480164s
Processing frame: 26000
Elapsed time: 454.3088319301605s
Processing frame: 28000
Elapsed time: 489.41912388801575s
Processing frame: 30000
Elapsed time: 524.4687478542328s
Processing frame: 32000
Elapsed time: 559.7159132957458s
Processing frame: 34000
Elapsed time: 595.0622153282166s
Processing frame: 36000
Elapsed time: 629.78875207901s
Processing frame: 38000
Elapsed time: 664.6824197769165s
Processing frame: 40000
Elapsed time: 699.8027346134186s
Processing frame: 42000
Elapsed time: 734.5420379638672s
Processing frame: 44000
Elapsed time: 769.6109750270844s
Processing frame: 46000
Elapsed time: 804.7785975933075s
Processing frame: 48000
Elapsed time: 839.9471125602722s
Processing frame: 50000
Elapsed time: 874.7068114280701s
Processing frame: 52000
Elapsed time: 909.1664612293243s
Processing frame: 54000
Elapsed time: 943.791262626648s
Processing frame: 56000
Elapsed time: 978.3778157234192s
Processing frame: 58000
Elapsed time: 1013.2847137451172s
Processing frame: 60000
Elapsed time: 1048.228530406952s
Processing frame: 62000
Elapsed time: 1082.8648283481598s
Processing frame: 64000
Elapsed time: 1118.186090707779s
Processing frame: 66000
Elapsed time: 1153.1380376815796s
Processing frame: 68000
Elapsed time: 1188.0900256633759s
Processing frame: 70000
Elapsed time: 1222.7413003444672s
Processing frame: 72000
Elapsed time: 1258.4353866577148s
Processing frame: 74000
Elapsed time: 1293.579424381256s
Processing frame: 76000
Elapsed time: 1328.2309248447418s
Processing frame: 78000
Elapsed time: 1362.9890370368958s
Processing frame: 80000
Elapsed time: 1397.767868757248s
Processing frame: 82000
Elapsed time: 1432.402527332306s
Processing frame: 84000
Elapsed time: 1466.7598543167114s
Processing frame: 86000
Elapsed time: 1501.294376373291s
Processing frame: 88000
Elapsed time: 1536.0102994441986s
Processing frame: 90000
Elapsed time: 1570.350632429123s
Processing frame: 92000
Elapsed time: 1605.2444593906403s
Processing frame: 94000
Elapsed time: 1639.776762008667s
Processing frame: 96000
Elapsed time: 1674.528987646103s
Processing frame: 98000
Elapsed time: 1708.962994813919s
Processing frame: 100000
Elapsed time: 1743.5543372631073s
