Time,Occupancy
105.34454537475864,1
263.3613634368966,1
421.37818149903455,1
579.3949995611725,1
737.4118176233105,1
895.4286356854484,1
1053.4454537475865,1
1211.4622718097244,1
1369.4790898718622,1
1527.4959079340003,1
1685.5127259961382,1
1843.529544058276,1
2001.5463621204142,1
2159.563180182552,1
2317.57999824469,1
2475.596816306828,3
2633.613634368966,3
2791.630452431104,4
2949.647270493242,1
3107.6640885553797,1
3265.680906617518,1
3423.697724679656,1
3581.7145427417936,1
3739.7313608039317,1
3897.74817886607,1
4055.7649969282074,1
4213.781814990346,1
4371.798633052484,1
4529.815451114621,1
4687.83226917676,1
4845.8490872388975,1
5003.865905301035,1
5161.882723363174,1
5319.899541425311,1
5477.916359487449,1
5635.9331775495875,1
5793.949995611725,1
5951.966813673863,1
6109.983631736001,1
6268.000449798139,0
6426.017267860277,1
6584.034085922415,0
6742.050903984553,1
6900.0677220466905,1
7058.084540108829,1
7216.101358170967,1
7374.118176233104,1
7532.134994295243,1
7690.151812357381,1
7848.168630419518,1
8006.185448481657,1
8164.202266543794,1
8322.219084605933,1
8480.23590266807,2
8638.252720730208,2
8796.269538792347,2
8954.286356854484,2
9112.303174916622,2
9270.31999297876,2
9428.336811040897,2
9586.353629103036,2
9744.370447165174,2
9902.387265227311,2
10060.40408328945,3
10218.420901351588,3
10376.437719413727,2
10534.454537475864,2
10692.471355538002,3
10850.48817360014,3
11008.504991662277,2
11166.521809724416,2
11324.538627786555,2
11482.555445848691,3
11640.57226391083,2
11798.589081972968,2
11956.605900035105,2
12114.622718097244,2
12272.639536159382,2
12430.656354221519,2
12588.673172283658,2
12746.689990345796,2
12904.706808407933,2
13062.723626470071,2
13220.74044453221,2
13378.757262594347,2
13536.774080656485,2
13694.790898718624,2
13852.80771678076,2
14010.824534842899,2
14168.841352905038,2
14326.858170967174,2
14484.874989029313,4
14642.891807091451,4
14800.908625153588,2
14958.925443215727,2
15116.942261277865,2
15274.959079340002,2
15432.97589740214,2
15590.99271546428,2
15749.009533526416,2
15907.026351588554,2
16065.043169650693,2
16223.05998771283,2
16381.076805774968,2
16539.093623837107,2
16697.110441899244,2
16855.127259961384,2
17013.14407802352,2
17171.160896085657,2
17329.177714147798,2
17487.194532209935,2
17645.21135027207,2
17803.22816833421,2
17961.24498639635,2
18119.261804458485,2
18277.278622520626,2
18435.295440582762,2
18593.3122586449,2
18751.32907670704,2
18909.345894769176,2
19067.362712831313,2
19225.379530893453,2
19383.39634895559,2
19541.413167017727,2
19699.429985079867,2
19857.446803142004,2
20015.46362120414,2
20173.48043926628,2
20331.497257328418,2
20489.514075390554,3
20647.530893452695,2
20805.54771151483,2
20963.56452957697,2
21121.58134763911,2
21279.598165701245,2
21437.614983763382,2
21595.631801825522,2
21753.64861988766,2
21911.665437949796,2
22069.682256011936,3
22227.699074074073,2
22385.71589213621,2
22543.73271019835,2
22701.749528260487,2
22859.766346322624,2
23017.783164384764,2
23175.7999824469,2
23333.816800509037,2
23491.833618571178,2
23649.850436633315,3
23807.86725469545,3
23965.88407275759,2
24123.90089081973,2
24281.917708881865,2
24439.934526944005,3
24597.951345006142,3
24755.96816306828,3
24913.98498113042,3
25072.001799192556,2
25230.018617254693,2
25388.035435316833,2
25546.05225337897,2
25704.069071441107,2
25862.085889503247,2
26020.102707565384,2
26178.11952562752,2
26336.13634368966,2
26494.153161751798,2
26652.169979813934,2
26810.186797876075,2
26968.20361593821,4
27126.220434000348,4
27284.23725206249,4
27442.254070124625,2
27600.270888186762,2
27758.287706248902,2
27916.30452431104,3
28074.321342373176,2
28232.338160435316,2
28390.354978497453,2
28548.37179655959,2
28706.38861462173,2
28864.405432683867,2
29022.422250746004,2
29180.439068808144,2
29338.45588687028,2
29496.472704932417,2
29654.489522994558,2
29812.506341056695,2
29970.52315911883,2
30128.53997718097,2
30286.55679524311,2
30444.573613305245,2
30602.590431367385,2
30760.607249429522,2
30918.62406749166,2
31076.6408855538,2
31234.657703615936,2
31392.674521678073,2
31550.691339740213,2
31708.70815780235,4
31866.724975864487,4
32024.741793926627,4
32182.758611988764,4
32340.7754300509,4
32498.79224811304,4
32656.809066175178,4
32814.82588423732,4
32972.84270229945,4
33130.85952036159,2
33288.87633842373,2
33446.893156485865,2
33604.909974548005,2
33762.926792610146,2
33920.94361067228,2
34078.96042873442,2
34236.97724679656,2
34394.99406485869,2
34553.01088292083,2
34711.02770098297,4
34869.04451904511,4
35027.06133710725,4
35185.07815516939,4
35343.09497323152,4
35501.11179129366,4
35659.1286093558,4
35817.145427417934,4
35975.162245480074,4
36133.179063542215,4
36291.19588160435,4
36449.21269966649,4
36607.22951772863,4
36765.24633579076,4
36923.2631538529,4
37081.27997191504,4
37239.296789977176,4
37397.313608039316,4
37555.33042610146,4
37713.34724416359,4
37871.36406222573,4
38029.38088028787,2
38187.39769835,2
38345.414516412144,4
38503.431334474284,4
38661.44815253642,2
38819.46497059856,2
38977.4817886607,4
39135.49860672283,4
39293.51542478497,4
39451.53224284711,2
39609.549060909245,2
39767.565878971385,2
39925.582697033526,2
40083.59951509566,2
40241.6163331578,2
40399.63315121994,2
40557.64996928207,2
40715.66678734421,2
40873.68360540635,2
41031.70042346849,2
41189.71724153063,2
41347.73405959277,2
41505.75087765491,2
41663.76769571704,2
41821.78451377918,1
41979.80133184132,2
42137.818149903454,2
42295.834967965595,2
42453.851786027735,1
42611.86860408987,1
42769.88542215201,1
42927.90224021415,1
43085.91905827628,1
43243.93587633842,1
43401.95269440056,1
43559.969512462696,1
43717.98633052484,1
43876.00314858698,1
44034.01996664911,1
44192.03678471125,1
44350.05360277339,1
44508.070420835524,1
44666.087238897664,1
44824.104056959804,1
44982.12087502194,1
45140.13769308408,1
45298.15451114622,1
45456.17132920835,1
45614.18814727049,1
45772.20496533263,1
45930.221783394765,1
46088.238601456906,1
46246.255419519046,1
46404.27223758118,1
46562.28905564332,1
46720.30587370546,1
46878.32269176759,1
47036.33950982973,1
47194.356327891874,1
47352.37314595401,1
47510.38996401615,1
47668.40678207829,1
47826.42360014042,1
47984.44041820256,1
48142.4572362647,1
48300.474054326834,1
48458.490872388975,1
48616.507690451115,1
48774.52450851325,0
48932.54132657539,0
49090.55814463753,0
49248.57496269966,0
49406.5917807618,0
49564.60859882394,0
49722.625416886076,0
49880.642234948216,0
50038.65905301036,0
50196.67587107249,0
50354.69268913463,0
50512.70950719677,0
50670.726325258904,0
50828.743143321044,0
50986.759961383184,0
51144.77677944532,0
51302.79359750746,0
51460.8104155696,0
51618.82723363173,0
51776.84405169387,0
51934.86086975601,0
52092.877687818145,0
52250.894505880286,0
52408.911323942426,0
52566.92814200456,0
52724.9449600667,0
52882.96177812884,0
53040.97859619097,0
53198.99541425311,0
53357.012232315254,0
53515.02905037739,0
53673.04586843953,0
53831.06268650167,0
53989.0795045638,0
54147.09632262594,0
54305.11314068808,0
54463.129958750214,0
54621.146776812355,0
54779.163594874495,0
54937.18041293663,0
55095.19723099877,0
55253.21404906091,0
55411.23086712304,0
55569.24768518518,0
55727.26450324732,0
55885.281321309456,0
56043.298139371596,0
56201.31495743374,0
56359.33177549587,0
56517.34859355801,0
56675.36541162015,0
56833.382229682284,0
56991.399047744424,0
57149.415865806564,0
57307.4326838687,0
57465.44950193084,0
57623.46631999298,0
57781.48313805511,0
57939.49995611725,0
58097.51677417939,0
58255.533592241525,0
58413.550410303666,0
58571.567228365806,0
58729.58404642794,0
58887.60086449008,0
59045.61768255222,0
59203.63450061435,0
59361.65131867649,0
59519.66813673863,0
59677.68495480077,0
59835.70177286291,0
59993.71859092505,0
60151.73540898718,0
60309.75222704932,0
60467.76904511146,0
60625.785863173594,0
60783.802681235735,0
60941.819499297875,0
61099.83631736001,0
61257.85313542215,0
61415.86995348429,0
61573.88677154642,0
61731.90358960856,0
61889.9204076707,0
62047.937225732836,0
62205.954043794976,0
62363.97086185712,0
62521.98767991925,0
62680.00449798139,0
62838.02131604353,0
62996.03813410566,0
63154.054952167804,0
63312.071770229944,0
63470.08858829208,0
63628.10540635422,0
63786.12222441636,0
