Time,Occupancy
106.50668697033898,0
266.26671742584745,0
426.0267478813559,0
585.7867783368644,0
745.5468087923729,0
905.3068392478813,0
1065.0668697033898,0
1224.8269001588983,0
1384.5869306144068,0
1544.346961069915,0
1704.1069915254236,0
1863.8670219809321,0
2023.6270524364406,0
2183.387082891949,0
2343.1471133474574,0
2502.907143802966,0
2662.6671742584745,0
2822.427204713983,0
2982.1872351694915,0
3141.947265625,0
3301.7072960805085,0
3461.4673265360166,0
3621.227356991525,0
3780.9873874470336,0
3940.747417902542,0
4100.507448358051,0
4260.267478813559,0
4420.027509269067,0
4579.787539724576,1
4739.547570180084,0
4899.307600635593,1
5059.067631091101,1
5218.82766154661,1
5378.587692002118,1
5538.347722457627,1
5698.107752913135,1
5857.867783368643,1
6017.627813824152,1
6177.38784427966,1
6337.147874735169,1
6496.907905190677,1
6656.667935646186,2
6816.427966101694,0
6976.187996557203,0
7135.9480270127115,0
7295.7080574682195,0
7455.4680879237285,0
7615.228118379237,0
7774.9881488347455,0
7934.748179290254,0
8094.5082097457625,0
8254.26824020127,0
8414.02827065678,0
8573.788301112289,0
8733.548331567796,0
8893.308362023305,0
9053.068392478814,0
9212.82842293432,0
9372.58845338983,0
9532.348483845339,0
9692.108514300848,0
9851.868544756355,0
10011.628575211864,0
10171.388605667373,0
10331.14863612288,0
10490.908666578389,0
10650.668697033898,0
10810.428727489407,0
10970.188757944914,0
11129.948788400423,0
11289.708818855932,0
11449.46884931144,0
11609.228879766948,0
11768.988910222457,0
11928.748940677966,0
12088.508971133473,0
12248.269001588982,0
12408.029032044491,0
12567.7890625,0
12727.549092955507,0
12887.309123411016,0
13047.069153866525,0
13206.829184322034,0
13366.589214777541,0
13526.34924523305,0
13686.10927568856,0
13845.869306144066,0
14005.629336599575,0
14165.389367055084,0
14325.149397510593,0
14484.9094279661,0
14644.66945842161,0
14804.429488877118,0
14964.189519332625,0
15123.949549788134,0
15283.709580243643,0
15443.469610699152,0
15603.22964115466,0
15762.989671610168,0
15922.749702065677,0
16082.509732521186,0
16242.269762976694,0
16402.029793432204,0
16561.78982388771,0
16721.54985434322,0
16881.309884798728,0
17041.069915254237,0
17200.829945709746,0
17360.589976165254,0
17520.350006620763,0
17680.11003707627,0
17839.870067531778,0
17999.630097987287,0
18159.390128442796,0
18319.150158898305,0
18478.910189353814,0
18638.670219809323,0
18798.430250264828,0
18958.190280720337,0
19117.950311175846,0
19277.710341631355,0
19437.470372086864,0
19597.230402542373,0
19756.99043299788,0
19916.750463453387,0
20076.510493908896,0
20236.270524364405,0
20396.030554819914,0
20555.790585275423,0
20715.550615730932,0
20875.31064618644,0
21035.07067664195,0
21194.830707097455,0
21354.590737552964,0
21514.350768008473,0
21674.110798463982,0
21833.87082891949,0
21993.630859375,0
22153.39088983051,0
22313.150920286014,0
22472.910950741523,0
22632.670981197032,0
22792.43101165254,0
22952.19104210805,0
23111.95107256356,0
23271.711103019068,0
23431.471133474573,0
23591.231163930082,0
23750.99119438559,0
23910.7512248411,0
24070.51125529661,0
