Time,Occupancy
96.65144636400161,1
241.62861591000402,1
386.60578545600646,1
531.5829550020088,1
676.5601245480112,1
821.5372940940136,1
966.5144636400161,1
1111.4916331860186,1
1256.468802732021,1
1401.4459722780234,1
1546.4231418240258,1
1691.4003113700282,1
1836.3774809160307,1
1981.354650462033,1
2126.3318200080353,1
2271.308989554038,1
2416.28615910004,1
2561.2633286460427,1
2706.240498192045,1
2851.2176677380476,1
2996.1948372840498,1
3141.1720068300524,1
3286.1491763760546,1
3431.126345922057,1
3576.1035154680594,1
3721.080685014062,1
3866.0578545600642,1
4011.035024106067,1
4156.012193652069,1
4300.989363198071,1
4445.966532744074,1
4590.9437022900765,1
4735.920871836079,1
4880.898041382081,1
5025.875210928084,1
5170.852380474086,1
5315.829550020088,1
5460.806719566091,1
5605.783889112094,1
5750.761058658096,1
5895.738228204098,1
6040.7153977501,1
6185.692567296103,1
6330.6697368421055,1
6475.646906388108,1
6620.62407593411,1
6765.601245480113,1
6910.578415026115,1
7055.555584572117,1
7200.53275411812,1
7345.509923664123,1
7490.487093210125,1
7635.464262756127,1
7780.441432302129,1
7925.418601848132,1
8070.3957713941345,1
8215.372940940137,1
8360.350110486139,1
8505.327280032141,1
8650.304449578143,1
8795.281619124145,1
8940.25878867015,1
9085.235958216152,1
9230.213127762154,1
9375.190297308156,1
9520.167466854158,1
9665.14463640016,1
9810.121805946163,1
9955.098975492165,1
10100.076145038169,1
10245.053314584171,1
10390.030484130173,1
10535.007653676175,1
10679.984823222178,1
10824.96199276818,1
10969.939162314182,1
11114.916331860184,1
11259.893501406188,1
11404.87067095219,1
11549.847840498192,1
11694.825010044195,1
11839.802179590197,1
11984.779349136199,1
12129.756518682201,1
12274.733688228203,1
12419.710857774207,1
12564.68802732021,1
12709.665196866212,1
12854.642366412214,1
12999.619535958216,1
13144.596705504218,1
13289.57387505022,1
13434.551044596223,1
13579.528214142227,1
13724.505383688229,1
13869.482553234231,1
14014.459722780233,1
14159.436892326235,1
14304.414061872238,1
14449.39123141824,1
14594.368400964242,1
14739.345570510246,1
14884.322740056248,1
15029.29990960225,1
15174.277079148253,1
15319.254248694255,1
15464.231418240257,1
15609.20858778626,1
15754.185757332261,1
15899.162926878265,1
16044.140096424268,1
16189.11726597027,1
16334.094435516272,1
16479.071605062276,1
16624.048774608276,1
16769.02594415428,1
16914.00311370028,1
17058.980283246285,1
17203.957452792285,1
17348.93462233829,1
17493.91179188429,1
17638.888961430293,1
17783.866130976297,1
17928.843300522298,1
18073.8204700683,1
18218.797639614302,1
18363.774809160306,1
18508.751978706307,1
18653.72914825231,1
18798.706317798315,1
18943.683487344315,1
19088.66065689032,1
19233.63782643632,1
19378.614995982323,1
19523.592165528324,1
19668.569335074328,1
19813.546504620328,1
19958.523674166332,1
20103.500843712336,1
20248.478013258336,1
20393.45518280434,1
20538.43235235034,1
20683.409521896345,1
20828.386691442345,1
20973.36386098835,1
21118.341030534353,1
21263.318200080354,1
21408.295369626358,1
21553.272539172358,1
21698.249708718362,1
21843.226878264362,1
21988.204047810366,1
22133.181217356367,1
22278.15838690237,1
22423.135556448375,1
22568.112725994375,1
22713.08989554038,1
22858.06706508638,1
23003.044234632383,1
23148.021404178384,1
23292.998573724388,1
23437.97574327039,1
23582.952912816392,1
23727.930082362396,1
23872.907251908397,1
24017.8844214544,1
24162.8615910004,1
24307.838760546405,1
24452.815930092405,1
24597.79309963841,1
24742.770269184413,1
24887.747438730414,1
25032.724608276418,1
25177.701777822418,1
25322.678947368422,1
25467.656116914422,1
25612.633286460426,1
25757.610456006427,1
25902.58762555243,1
26047.564795098435,1
26192.541964644435,1
26337.51913419044,1
26482.49630373644,1
26627.473473282444,1
26772.450642828444,1
26917.427812374448,1
27062.404981920452,1
27207.382151466452,1
27352.359321012456,1
27497.336490558457,1
27642.31366010446,1
27787.29082965046,1
27932.267999196465,1
28077.245168742465,1
28222.22233828847,1
28367.199507834473,1
28512.176677380474,1
28657.153846926478,1
28802.13101647248,1
28947.108186018482,1
29092.085355564483,1
29237.062525110487,1
29382.03969465649,1
29527.01686420249,1
29671.994033748495,1
29816.971203294495,1
29961.9483728405,1
30106.9255423865,1
30251.902711932504,1
30396.879881478504,1
30541.857051024508,1
30686.834220570512,1
30831.811390116512,1
30976.788559662516,1
31121.765729208517,1
31266.74289875452,1
31411.72006830052,1
31556.697237846525,1
31701.67440739253,1
31846.65157693853,1
31991.628746484534,1
32136.605916030534,1
32281.583085576538,1
32426.56025512254,1
32571.537424668542,1
32716.514594214543,1
32861.49176376055,1
33006.46893330655,1
33151.446102852555,1
33296.423272398555,1
33441.400441944555,1
33586.377611490556,1
33731.35478103656,1
33876.331950582564,1
34021.309120128564,1
34166.28628967457,1
34311.26345922057,1
34456.24062876657,1
34601.21779831257,1
34746.19496785858,1
34891.17213740458,1
35036.14930695058,1
35181.12647649658,1
35326.10364604259,1
35471.08081558859,1
35616.05798513459,1
35761.0351546806,1
35906.0123242266,1
36050.9894937726,1
36195.9666633186,1
36340.94383286461,1
36485.92100241061,1
36630.89817195661,1
36775.875341502615,1
36920.852511048615,1
37065.829680594616,1
37210.806850140616,1
37355.784019686624,1
37500.761189232624,1
37645.738358778624,1
37790.71552832463,1
37935.69269787063,1
38080.66986741663,1
38225.64703696263,1
38370.62420650864,1
38515.60137605464,1
38660.57854560064,1
38805.55571514665,1
38950.53288469265,1
39095.51005423865,1
39240.48722378465,1
39385.46439333066,1
39530.44156287666,1
39675.41873242266,1
39820.39590196866,1
