Time,Occupancy
83.43906152674926,2
208.59765381687316,2
333.756246106997,2
458.91483839712095,2
584.0734306872448,2
709.2320229773687,2
834.3906152674926,2
959.5492075576165,2
1084.7077998477405,2
1209.8663921378643,2
1335.024984427988,2
1460.1835767181121,2
1585.342169008236,2
1710.5007612983597,2
1835.6593535884838,2
1960.8179458786076,2
2085.9765381687316,2
2211.135130458855,2
2336.2937227489792,2
2461.4523150391033,2
2586.6109073292273,2
2711.769499619351,2
2836.928091909475,2
2962.086684199599,2
3087.2452764897225,2
3212.4038687798466,2
3337.5624610699706,2
3462.721053360094,2
3587.879645650218,2
3713.0382379403422,2
3838.196830230466,2
3963.35542252059,2
4088.514014810714,2
4213.672607100838,2
4338.831199390962,2
4463.989791681085,2
4589.148383971209,2
4714.306976261333,2
4839.465568551457,2
4964.624160841581,2
5089.782753131705,2
5214.941345421828,2
5340.099937711952,2
5465.258530002076,2
5590.4171222922005,2
5715.5757145823245,2
5840.7343068724485,2
5965.892899162573,2
6091.051491452696,2
6216.21008374282,2
6341.368676032944,2
6466.527268323068,2
6591.685860613192,2
6716.844452903316,2
6842.003045193439,2
6967.161637483563,2
7092.320229773687,2
7217.478822063811,2
7342.637414353935,2
7467.796006644059,2
7592.954598934182,2
7718.113191224306,2
7843.27178351443,2
7968.430375804554,2
8093.588968094678,2
8218.747560384802,2
8343.906152674926,2
8469.06474496505,2
8594.223337255175,2
8719.381929545298,2
8844.54052183542,2
8969.699114125546,2
9094.857706415669,2
9220.016298705794,2
9345.174890995917,2
9470.333483286042,2
9595.492075576165,2
9720.650667866288,2
9845.809260156413,2
9970.967852446536,2
10096.126444736661,2
10221.285037026784,2
10346.44362931691,2
10471.602221607032,2
10596.760813897155,2
10721.91940618728,2
10847.077998477404,2
10972.236590767528,2
11097.395183057652,2
11222.553775347775,2
11347.7123676379,2
11472.870959928023,2
11598.029552218148,2
11723.18814450827,2
11848.346736798396,2
11973.505329088519,2
12098.663921378642,2
12223.822513668767,2
12348.98110595889,2
12474.139698249015,2
12599.298290539138,2
12724.456882829263,2
12849.615475119386,2
12974.77406740951,2
13099.932659699634,1
13225.091251989757,1
13350.249844279882,1
13475.408436570006,1
13600.567028860129,3
13725.725621150254,2
13850.884213440377,3
13976.042805730502,2
14101.201398020625,2
14226.35999031075,3
14351.518582600873,2
14476.677174890996,2
14601.83576718112,2
14726.994359471244,2
14852.152951761369,2
14977.311544051492,2
15102.470136341617,2
15227.62872863174,2
15352.787320921863,2
15477.945913211988,2
15603.104505502111,2
15728.263097792236,2
15853.42169008236,2
15978.580282372483,2
16103.738874662607,2
16228.89746695273,2
16354.056059242856,2
16479.21465153298,2
16604.3732438231,2
16729.531836113227,2
16854.69042840335,2
16979.849020693473,2
17105.007612983598,2
17230.166205273723,2
17355.324797563848,2
17480.48338985397,2
17605.641982144094,2
17730.80057443422,3
17855.95916672434,2
17981.117759014465,2
18106.27635130459,2
18231.434943594715,2
18356.593535884836,2
18481.75212817496,2
18606.910720465086,2
18732.069312755208,2
18857.227905045333,2
18982.386497335458,2
19107.545089625582,2
19232.703681915704,2
19357.86227420583,2
19483.020866495954,2
19608.179458786075,2
19733.3380510762,2
19858.496643366325,2
19983.655235656446,2
20108.81382794657,2
20233.972420236696,2
20359.13101252682,2
20484.289604816942,2
20609.448197107067,2
20734.606789397192,1
20859.765381687313,1
20984.92397397744,2
21110.082566267563,2
21235.24115855769,2
21360.39975084781,2
21485.558343137935,2
21610.71693542806,2
21735.87552771818,2
21861.034120008306,2
21986.19271229843,2
22111.351304588556,2
22236.509896878677,2
22361.668489168802,2
22486.827081458927,2
22611.985673749048,2
22737.144266039173,2
22862.302858329298,2
22987.461450619423,2
23112.620042909544,2
23237.77863519967,2
23362.937227489794,2
23488.095819779915,2
23613.25441207004,2
23738.413004360165,2
23863.57159665029,2
23988.73018894041,2
24113.888781230537,2
24239.04737352066,2
24364.205965810783,2
24489.364558100908,2
24614.523150391033,2
24739.681742681154,2
24864.84033497128,2
24989.998927261404,2
25115.15751955153,1
25240.31611184165,1
25365.474704131775,1
25490.6332964219,1
25615.79188871202,1
25740.950481002146,1
25866.10907329227,1
25991.267665582396,1
26116.426257872517,2
26241.584850162642,2
26366.743442452767,2
26491.90203474289,2
26617.060627033014,2
26742.21921932314,2
26867.377811613263,2
26992.536403903385,2
27117.69499619351,1
27242.853588483635,1
27368.012180773756,1
27493.17077306388,1
27618.329365354006,1
27743.48795764413,1
27868.646549934252,1
27993.805142224377,1
28118.963734514502,1
28244.122326804623,1
28369.28091909475,1
28494.439511384873,1
28619.598103674998,1
28744.75669596512,1
28869.915288255244,1
28995.07388054537,1
29120.23247283549,1
29245.391065125616,1
29370.54965741574,1
29495.70824970586,1
29620.866841995987,1
29746.02543428611,1
29871.184026576237,1
29996.342618866358,1
30121.501211156483,1
30246.659803446608,2
30371.81839573673,1
30496.976988026854,1
30622.13558031698,1
30747.294172607104,1
30872.452764897225,1
30997.61135718735,1
31122.769949477475,1
31247.928541767596,1
31373.08713405772,1
31498.245726347846,1
31623.40431863797,1
31748.562910928093,1
31873.721503218218,1
31998.880095508342,1
32124.038687798464,1
32249.19728008859,1
32374.355872378714,1
32499.51446466884,1
32624.67305695896,1
32749.831649249085,1
32874.990241539206,1
33000.148833829335,1
33125.307426119456,1
33250.46601840958,1
33375.624610699706,1
33500.78320298983,1
33625.94179527995,1
33751.10038757008,1
33876.2589798602,1
34001.41757215033,1
34126.57616444045,1
34251.73475673057,1
34376.8933490207,1
34502.05194131082,1
34627.21053360094,1
34752.36912589107,1
34877.52771818119,1
35002.68631047131,1
35127.84490276144,1
35253.00349505156,1
35378.16208734168,1
35503.32067963181,1
35628.47927192193,1
35753.63786421206,1
35878.79645650218,1
36003.955048792304,1
36129.11364108243,1
36254.272233372554,1
36379.430825662675,1
36504.589417952804,1
36629.748010242925,1
36754.90660253305,1
36880.065194823175,1
37005.2237871133,1
37130.38237940342,1
37255.54097169355,1
37380.69956398367,1
37505.85815627379,1
